aae_text,sentiment
"""Ah bitch that u really like never fall in love with""",negative
"""Aww moochie said i look cute tonight n she NEVER tells me that ;)""",positive
"""If Boochie say one more thing about my ass being fatt ima back hand the shit out of her.!""",negative
"""And the fact the im with team iphone and team android at the same damn time kills her.!""",negative
"""Everyday Christmas cause im smokin that reefer, keep a couple bitches like Queen Latifah.!""",positive
"""Oh shit i forgot i need to go pick up my youngin some boots...""",neutral
"""@DanteJr_sMom ok well let me know whenever you go cause im around.!""",positive
"""@DanteJr_sMom Awww i Love him ;) this chick over here destroying shit lol""",positive
"""I wonder how weird would it be if a nigga brung a bitch on Maury tlkin bout SHE IS THE MOTHER OF MY CHILD AND SHE KNOW IT.! Lmaooo #Random""",neutral
"""I cant believe #Oomf is pregnant AGAIN....idk how muthafuckas do it with more than one, my hat goes ogf to her #Congrads""",positive
"""I hate when im blasting my Pandora and someone calls n interupts smh inconsiderate ass hoes....""",negative
"""Wow listen guys, i went to sleep at 2am and i didnt fully wakeup until 3 this afternoon sheshh i was sleepy, i LOVE ALL OF YALL""",positive
"""Idk what it is but the niggas of today got shit sooooo fucked up and backwards and its crazy.!""",negative
"""I guess me and kenzie is about to go visit little Duke...""",positive
"""Just Bought Me A Happy New Year Crown That Light Up AnyWays I Love My Poo Jada An My GodBaby""",positive
"""I love yo ass gurl I swear I love yo ass""",positive
"""So the boo might meet the crew this should be something""",neutral
"""All I need to do see that car one more time and that's what I think I'm going to get""",positive
"""Hoq do u stop five black men from rapin a white woman? Throw them ah basketball""",negative
"""Niggas be talking down on me but be all in my face.""",negative
"""Break bread if you want toooo cause leaving you is what  i want do .""",negative
"""In the bed with my mama, and she's snoring all in my ear&lt;&lt;&lt;""",negative
"""Marion and Dillon on some, Marion and Mullins type shit &lt;#frfr""",neutral
"""everything you do during sex is an option, you can either do it or don't.!""",neutral
"""I just want things back to the way they use to be.! #frfr""",negative
"""The way you move your body girl I want you in my team&gt;""",positive
"""Don't worries about them rumors girl it's not what you think.!""",neutral
"""@onMYfly_SHIT ain't shit to do on no damn Sunday.! And I'm not lazy.. (:""",negative
"""What's done in the dark comes to the light, sooner or later and that ain't right.... #serioustweet""",negative
"""@YouKnoIBeBallin lmao, whatever Chris I thought I was hot ishhh.! (: just a lil bit.!""",positive
"""@HEWINSGAMES dude, my homeboy @DCold313 was tellin me about that.   Yeah, Thas a must""",positive
"""@Madame_Blu yeah, I'm terrible on here.  Don't spend that much time on my phone anymore lol""",neutral
"""If u love her don't treat her like she has no meaning to u..before u have no meaning to her""",negative
"""This dumby really tried to do that bank scam ..retard...smh ...keep ya head up""",negative
"""Ready to eat n clear my head...sad hoe ur blood line can be worst then the enemy in the street""",negative
"""Yeah glad my momma been on me shit aint gotta worry about it no more""",positive
"""God is number one and he my bf and everything in my life goes right because of him (:""",positive
"""@CMG_moore lol Ikr I'm ready for graduation ready to leave this dead ass town""",negative
"""If you gone lie at least have a truth behind it""",negative
"""Yeah got sum to tell his ass when I get home Finna go straight off""",negative
"""Today was fun and mane I enjoyed being around my mom and them they all I need to make my day go by good love y'all (:""",positive
"""@Juicy_4Show your welcome boo and Goodmorning and have a nice day &lt;3:)&lt;3:)!!""",positive
"""@Cory_Henry loL and where is tht text takin from (nephew) ?""",neutral
"""@RevCVWallace U deserve Every Open Door Sis such a awesome Person and Preacher (luve ya)""",positive
"""You think that bitch yo bestfriend but she be all on me""",negative
"""Didn't nobody give a nigga shit but I aint mad at all""",neutral
"""When I'm single everybody taken but that's cool cuz I like taking niggas bitches""",neutral
"""Fuck around an fuck around you fuck around an get smoke""",negative
"""I'm sick an tried of the bullshit now I'm fed up""",negative
"""Im Not Texting Him No More. I Feel Like Im Being Ignored.""",negative
"""I Really Feel Like This Class Is Going By Extra Slow.""",negative
"""Crystal Better Have Her Ass At My Locker On Time Because Im Not Waiting. Lmao""",negative
"""Doing Some Serious Cleaning Tonight . Getting My Room Back . Oh Yess . I Have To . About To Enjoy My Room And My Bed Tonight.""",positive
"""@TeeThaCUTIE_ Lol Damn , Thats Is a Blow , But Hey Its Money Being Made .""",neutral
"""Was Sleeping Good Nd Did Not Feel Like Getting Up This Morning.""",negative
"""@JesusTaughtMe Yesssssssssssss! I Wanna Be Like Look Just Be Quite Nd Lets Us Have A Free Day""",positive
"""@JesusTaughtMe Yess Nd I Just Wanna Be Like Just Stop .""",neutral
"""That Text I Just Received Was Too Damn Funny! Im Really Going Back To Sleep Now.""",positive
"""Suppose To Be Going Skating With CoCo Next Saturday Night ., But That's Only If Her Mom Approve. Because She Stay In Trouble""",neutral
"""@Always_DoinMeh Damn , Why Uu Gotta Talk About Your Hair Like That""",negative
"""Last few days in jax.. About to spend them with my Lil man""",positive
"""Chicks funny foreal but I will not sweat another chick as long as I'm breathing.. Take me how I am or don't talk to me""",negative
"""These hoes will set cha up thats why I choose wisely""",negative
"""@DyshaBhadd what u got goin on u usually be turnt up""",neutral
"""Mexicans at this job throw a whole pack of taco shells n the microwave n eat dat shit with sum otha dey cooked at home. Nasty mfs.""",negative
"""Watching my boi @K_J_SYKES go to work. Tune in. Espn2. Green bay vs uw Milwaukee""",positive
"""Its hella blunt packs outside my car. Lol. we b smoking dat bitch out.""",positive
"""I get what I want when I want it. Period tho.""",positive
"""This game look stale af compared to the last game. Last game was turnt up.""",negative
"""Who has 2 thumbs, 3 texts convos, and all 3 people fall asleep on them? THIS GUY RIGHT HERE!""",neutral
"""He Just Dont Know But He Do Know Why I Love Him So Much""",positive
"""The majority of people regrettably obtain a traffic violation at some time or another.""",negative
"""I swear yu know when a mf never had shit they be ova flexin..""",negative
"""Y yo nigga love stalkin every night every morning.. Such a creep""",negative
"""T&amp;T we the squad and we dnt need nobody...#phony hoez not invited""",positive
"""@Eat_Dis_MfCreep I didnt I told yu this stupid phone was about too hang up""",negative
"""NIGGAZ KNW THEY CAN FRONT DATS Y I WAKE UP SAY MY PRAYERS N B LIKE FUCK A NIGGA IM 3hunna""",positive
"""@_TrulyKaylaaaaa Kayla please don't block me. Can you answer your phone""",negative
"""Love dodging the conductor for a free ride on the metra""",negative
"""Dnt think imma have a relationship this year I'm single now and probably will b for the rest of the year......""",negative
"""Den I still put the faces that she can't see lol""",neutral
"""My fam is over talkin' bout wendy williams, someone shoot me smh""",negative
"""I hate the amount of stuff I've had to do lately, shit's getting out of hand...""",negative
"""And it not like I'm home and can do stuff in my house....""",negative
"""Watching videos of my dad from when i was home this guy is too funny""",positive
"""Not ready to get on the road I love it here""",neutral
"""30 mins in the morning and a hour at night :-)""",positive
"""And have a nerve to say do u take it's off at my door""",negative
"""Time to get my life together and get back to Baltimore""",positive
"""@Nurse_Dom good Lol girl this last is boring and I can't relate to anyone""",negative
"""Back to work....  so not ready but ready for the money""",neutral
"""The unnecessary spending of money has to come to a stop with me... Smh #iGottaShoppinProblem""",negative
"""Went back to wrk this week, &amp; been late everyday smh..""",negative
"""@HisfancyGal I wanted that yesterday but i didn't feel like goin to Tha ATM""",negative
"""@HisfancyGal I was thinkin Cajun chicken &amp; shrimp Alfredo garlic bread &amp; steamed broccoli""",positive
"""Dwn the area wit my son &amp; a couple of my Niggas #ArenaCross""",neutral
"""Oh my god these bitches in here talkin bout hair.... Wish they stfu &amp; do sum dam wrk""",negative
"""Lines be long as shit like I'm tryin get on the mind eraser""",negative
"""I'm not a cocky nigga, but I jus be feelin like no one can really fuck wit me""",positive
"""@TivonaSmallz so I'm looking for the nigga , been shooting the shit with these folks . I hope they don't make me take it to a another level""",negative
"""Tell yo favorite rapper,if he say he in them streets,he ah got Damn lie.errday my niggas turnin block I ain't  neva see'em in the line .haha""",negative
"""I'm turnt up,so hot'bout to burnup,I could be ah teacher but these these niggas dnt wonna learn nun'I'm to crunk.lil Jon boss made last don,""",positive
"""Tweet,I just pulled yo girl wit ah tweet. I'ma supa fake,Rick James long hair, long thang,dnt care insane,she on mi like my tattoo..dic gang""",neutral
"""If I hit u in yo temple u will neva see ya rinkles/ya motha or ya father or ya peoples/this pac life got mi feelin like Christ/orphan lyfe .""",negative
"""I'm addicted to getin it with know feelings/this orphan lyfe is ah secret business/fuck the witness kill em then they finish/ who hear mi /""",negative
"""@KiraRee yea I am. But ima miss atl a lil! How's school? I miss you!""",positive
"""@Mizz_Tempress lmfao if I was close I would come! I'm weak""",positive
"""I have to dye my hair tomorrow morning, this shit is horrible""",negative
"""I wish I would of stayed in dance , I use to be nice""",negative
"""Make her walk a mothafuxkin plank, make her rob a mothafuxkin bank""",negative
"""idk what nigga wants to argue with there bitch from sun up to sun down""",negative
"""People still turn there phones off? There's only one reason for that.....""",negative
"""They usually don't witness a good thing till they see it go""",negative
"""People never believe me when I say one of my favorite activities is spending time alone""",neutral
"""But I'm an Aquarius, so it's in our nature to wanna be alone most of the time""",neutral
"""It's freezing in NY but I really wanna visit @_TheNewClassic soon!""",positive
"""Well the highlight of my day: looks like we're going to the Essence Festivle""",positive
"""Everytime I get on twitter or I.g I see Daniel lol smh""",negative
"""All my friends come to me about relationship problems and advice  since I been in mines for a while and went threw hella in my past ones""",neutral
"""That nigga face looked like man I can get pussy from the crib #catfish""",negative
"""@THATdxmn_SMI Naw ik wat u tlkn bout ...so u gne cut it off huh""",negative
"""Awwwwe he been ignoring other fone calls since we been otp ....#sweet""",positive
"""@Xx_ImCooler its to fuckin cold dats y it was 1 degrees""",negative
"""Some Of Yall Dont Have Anything Else To Do W/Yall Time !""",negative
"""Lolx Oh Yeah My Phone Messed Up I Fa Got !""",neutral
"""Den Da Nigga Said He Was Gone Get Somebody To Get Me Tho""",negative
"""Yeah I Think It Is As Long As Yu Dont Take It Pass Dhet CRUSH Phase !""",neutral
"""@I_made_yuh I Aint Kno Yall Had A Fight Im Surprised Dip Aint Tell Me ! Kmsl Yo Ass Aint Gone Neva Learn Yu Aint NEVA Coming Back To Wossman""",negative
"""Ion Play Abt My Nigga I'll Slap Yo Granny To Get To Yu If I Have To !""",negative
"""Momma Said If Bree Dont Be W/Yu I Feel Bad Fa Yo Ass Cause Yu Thirsty &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; I Almost Cursed Ha Out !""",negative
"""Oooowwwwweeeeee Look At Punk Jones Being Funny Hmmmph I Bet Dhet Bitch Dont Wanna Fight Tho !""",negative
"""Hhheeeeyyyyyyy Punkin *waves* Dhets My Dawg Dhets My Ddaaawwwwgggg *in smokey voice*""",positive
"""Ion Care....... Imma Have To Beat JERRIKA Ass Ova Bree &amp;&amp; Punkin ! SMH Fightin Fa My Mann &amp;&amp; In Laws I See""",negative
"""Hmmph Got Me Fucked Up Imma Ride Dhet ____ So Much Till I Cant Help Bt To Get Pregnant !""",negative
"""Lmao Ummmm Im Jux Playin W/Punkin Yall Im Not Really Tryin To Get Pregnant ! :-/""",positive
"""Wait Ion Think she Seen One Of My Subtweets So Let Me Tweet It Again""",neutral
"""Wanna Talk Abt Being Real ??? Uhhhhh Yu Was Down To Tell Me Wat Was Said Abt Me Bt Was Da Main One Downing W Bitch !""",negative
"""Let Me Get Ready To Go Ova Jerrika House No Argurin Or Loud Talkin Jux A Friendly Conversation !""",neutral
"""Kissy Talk To Much Shit &lt;&lt;&lt;&lt;&lt; Damn Jux Give Both Teams There Props They BOTH Good Teams !""",negative
"""Yu A #HeatFan Bt Yu Dont Kno Who Da Players Are ???? OH OKAYY""",neutral
"""Only Difference Is Me &amp;&amp; Lucy Argue &amp;&amp; Wuld Be Right Back Talkin ! Ion Take Our Arguments Serious !""",neutral
"""@SomeLike_KARMA Bitch DON'T Nobody Care Abt Yu Being Mad Yu Still My Bitch !!!!!""",negative
"""I Aint Lookin Out Fa Nobody No Mo Bt Myself !""",negative
"""I Wanna Go Ova Stephanie's Punkin ! Yu Work Tomorrow ?""",neutral
"""Da Fact Dhet I Called @_BlackBerryyy To See Wat Was Goin On &amp;&amp; She Was Playin &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt; Dhets CHILDISH AF""",negative
"""KMSL Nnnoooo Ion Have A Problem W/Ha Mann She Got A Problem W/Me So Hush !""",negative
"""Let Me Get My Messy Ass Off Twitter Before Somebody Run &amp;&amp; Tell Bree Dhet !""",negative
"""KMS !!!!!!!!!!! Not Finna Freaky Tweet Nuh Uh Not Tonight !""",positive
"""Im Stressin To Much &amp;&amp; Everybody Wonder Whyi I Smoke Weed !""",negative
"""Dey Done Pissed Me Off So Much Till I Cant Even Tweet Abt Bree""",negative
"""Guess Im Finna Go In Da House &amp;&amp; Take A Nap""",neutral
"""I can tell shit det ya wanna hear but det dont make it tru doe""",negative
"""So itz 4 n da mornin &amp; im not tired...turn ^""",neutral
"""My lil sister just said when she get older and have a boyfriend and he cheat on her she gone shot him""",negative
"""Up late cleanin using my daddy phone for wi fi .......""",neutral
"""Goodnight y'all sweet dreams don't let the bed bugs bit lol......""",neutral
"""Good morning Twitter Friends thank God for waking me if it wasn't for him I wouldn't be here""",positive
"""The main people calling some one  a hater is the main hater in the fuccin room fuccin hater get ya hatin ass outta here""",negative
"""In traffic,blowin early enjoyin da fast life..MAN I LUV DIS SHIT""",positive
"""@mZkeetaJ lol ass better not get drunk or she gone have hell walking that hill""",negative
"""I want a burger with a egg on it.. Folks. At Waffle House thought I was crazy guess I gotta go to ihop""",negative
"""Look forget all these black eye peas and chitterlings can u get bout 2 chicken on the stick""",neutral
"""I was fina retweet @DjtoineSBP but it had some grammar errors lol""",neutral
"""@jordanfly26 u outta all ppl should know them hoes a jump out from any whea""",negative
"""#MaleLies #FemaleLies we gone keep this between Ian gone tell nobody""",neutral
"""Unemployed but still getting play..easier to come up with money for condoms than some for a baby #wrapitup #SloganForCondoms""",positive
"""It's no fun when u always serious damn get a sense of humor""",negative
"""Gotta get my book Saturday and stock up on my paper""",neutral
"""I can't forget to buy my red permanent marker I need me ish AUTOGRAPHED.!!!""",positive
"""@1stUpLuck will be live TONIGHT @Club_Ohara!!! Ladies in Free and Drinking Free!!!""",positive
"""I love this apple but I miss android think that's what I'm fina go back too""",neutral
"""Ass must got me some cash he hollering come here ... Lol""",neutral
"""@_PrettiNPrissy I was still waiting on the pic lol.. But ok u got mi # just lemme know if da day changes""",neutral
"""Wonder if Tim a buy me something from Applebee's when he get off""",neutral
"""Red will call from a thousand and three different numbers for a thousand and three stupid things""",negative
"""She don't want em long or small so this won't be all day at All""",neutral
"""Mannnnn ain't no way Kobi in my bed naked just ain't no way tf this dude diaper @""",negative
"""Guess ill enjoy my weekend cuz next week it's class/work and back to this damn bed""",negative
"""Ebony know she don't fuck with unless she need dat weave flat ironed lol""",neutral
"""Somebody got hit by a train uptown really don't want nobody to call back with a name I b scared hate bad news fa anybody""",negative
"""Ion like a bitch who so caught up n a nigga n forget about your real friends""",negative
"""@lecrae  Just watched Mayday on MTV Jams!!!! That's what's up!!! Doing big things for the Kingdom!!!! #11Six""",positive
"""I know GOD has a plan and purpose but it's so hard to see when your surrounded by so much hate #iGetAlotOfThat""",negative
"""I remember back in the day when idgf and was ready for whatever...now i care too much and think things thru #GrownAF""",neutral
"""Im sorry I don't dress like a hood chick, keep weave in my hair or stay in the club or the streets.. #Single4ever""",negative
"""i kno niggas dat be watchin lifetime and  swear dey dont o sensitive ass nigga""",negative
"""@AmericanIdol @yo_randyjackson - Yo Dog, y'all got me in tears! #idol""",positive
"""Why havent my lil ugly bestfriend called or texted mee @HerKickss_Dope""",negative
"""@Lovee_Chynna I'm grown lol but naa idk ; Whyy you still up !.""",neutral
"""Arer sub kept puttin peoplee out for no reason lol '""",negative
"""LMAO Tonjeria in this phone singing the string wrong Lol  - Justice""",positive
"""She said sorry. I didn't shave so dat pussy alil furry put dat pussy in my face I ain't got worries""",negative
"""yo keep doin ur thang  i  hurd Mystical is going be battle Rapper ...........""",neutral
"""I ain't got no circle its just me and my brothers!""",positive
"""@IMakeIt_RAEn Im gone miss you to lil sis but maybe on the next break you come home""",positive
"""No a fence ur pic look like u a hoe and a slut""",negative
"""@honeybotty3 its this girl at mi daughters skool that is a ratchet fugly fat azz  bitch""",negative
"""Wen we was going teww gether yhu wanted teww cheat on me behind my bck ndd wen we broke up i told yhu um dne fuckin witcha ndd who ever else""",negative
"""really fuck all yall doe all cause I ain't stun yall cause me and my crew we #bfpl manman said dat""",negative
"""I can't end my day without saying Happy Founder's Day to 2 of my favorite Mu Mu Deltas @ms_redbull and @10HollywooDST""",positive
"""I need to email my list 4 Thursday, if you haven't look at the avi &amp; email your name to nsbepax@gmail.com and see you Thursday @shadowroom""",neutral
"""@Royal88 just wear what you normally would wear out, you're always fresh...or just dress like you're coming to Stadium""",neutral
"""I know my son is somewhere cussin his off right about now""",negative
"""Sunny high of 46, 0% chance of rain, 100% chance of HAIL! #hailyeah""",neutral
"""Guess I gotta gush about @jonmcreynolds music to ever talk to my Lil bro again lbs. such is life""",neutral
"""Ive already secured one mentor. Now i just need to convince @kerrywashington to take a chance with me! #skysnolimitatall""",positive
"""Being great is not an option its mandatory. Therefore surrounding myself with greatness is a necessary task.""",positive
"""So quite naturally @cocoabrown22  and @kerrywashington are a perfect mentoring team for me!""",positive
"""God is more than able and he proves it over and over again! From 400 to under 250 in one day?!?! #thatswhyipraisehim""",positive
"""I really need more friends who act for emergency gigs lbs.""",negative
"""Wen tha summer hit I'm posted like mail box ina hood.""",neutral
"""@_RealKinky I need you too do me ah favor too !""",neutral
"""Don't nobody Fuck with me , I guess its becuz ah nigga getting too much money !""",negative
"""Smoke purple by pound goose by 5th reup on 1st then ah again ona 5th #Trap or die !!!""",neutral
"""I Fucks with Maine la clothing line niggas be sleep on that RaRe shit !!!""",positive
"""@Dono_bitch @Free_Chauncy I bet not see u smoken no reggie I'm on ya line man !""",neutral
"""This nigga Coach Heirn wonna nigga too play volley ball so bad I can't do it !""",negative
"""LeBron should of keep his shoes tha 9s iont like tha New style.""",negative
"""That boay young scooter snap on that appeal that's real as song.""",positive
"""A lot shit gon happen this year I'm prepared fo tha worse if anything!""",negative
"""If you anit getting no money what is wrong with you.""",negative
"""I be getting treated bad all my life its nun new!""",negative
"""My vacation this year gon be lovely I'm going tha BAHAMAS again!""",positive
"""@Simply_me831 I'm in early. I didn't wanna fall asleep and have to get up and drive.  I get off @ 1pm""",neutral
"""Post office delivers calander to Scranton Times-Tribune 63 years late. It should have been delivered in 1950.""",negative
"""@learninlife your the man ..way to take control...love it &lt; Thank you.""",positive
"""In 2013 @Free2BVee Is going to fall in love with black out cars""",positive
"""@missesluvjones I really hope you don't have to get up in a few hours.""",negative
"""I hope my badges in the car if not #OOMF It's going to have to let me in the door""",negative
"""The funs over for a few of you.....back to a work state of mind.""",negative
"""It would be easier to skydive than to jump into a lake of cold water in -5 degree temps.""",negative
"""@rayylive Somebody had too many Black Eyed Peas for the New Year! &lt; and put NYC on blast!!""",negative
"""How did I walk all the way to my car and forget the darn key.""",negative
"""I was just asked who was I pullin for on Monday Bama or ND....come on now??  You already know....""",neutral
"""@lalaesq yes...lemme know. I'd like to see you in action.  I wanna see @AnsonAsaka in action too.  I been knowing him since he was a kid.""",positive
"""There is a 1996 gold Camry sittin in from of my house with some fools in it doin something.""",negative
"""Are you kidding me!!!  ANOTHER smash &amp; grab at an Atheletes Foot.""",negative
"""If you are a true fan of hip hop...look this banga up on youtube.....The Ruler's Back - Dilla + Jay Z .""",positive
"""@missesluvjones Sadly....I been in this business so long....nothing really surprises me""",neutral
"""Gettin ready for the flood of R____ T____ that Bama fan gonna be killin my TL with.....""",negative
"""@bigdubz what up dawg....I'd be in full time chill mood if I was you.""",positive
"""with an issue.  2 VO's(video)were cut....both 40 sec long.  One about Alabama....one about Auburn. When the story were read on air....""",negative
"""that called cussed me out about it.....and from that day forward.....I've NOT been a Bama fan.""",negative
"""@missesluvjones On the second day back lol &lt; In GA....its the first day for students""",neutral
"""@theebombdottcom what should I eat? &lt; I'm gonna go out on a limb here as say food....LOL""",neutral
"""I haven't had a chance to eat so what's for breakfast??""",neutral
"""@criddle24 Waiting for the outrage when some people don't get nominated for an Oscar.... &lt; I'm watchin""",neutral
"""@lizzyt_bella I was wondering why you were up so early too""",neutral
"""Don't worry unless I tell you to worry!!!  I got this!!!""",positive
"""@lovin_syl I just slept for over 10 hrs! I needed this! &lt; That's a personal best for you.....good morning""",positive
"""@moshenes but they have KRISPY KREME lol &lt; I like Dunkin....""",neutral
"""One thing I should always know what is the weather I do work at TV station.  I thought it was going to be sunny today.""",neutral
"""@missesluvjones Thank God it's Friday I need to precious days of rest.""",positive
"""What the hell I'm about to get stung by a bee!!!""",negative
"""Ray Lewis last stand and I want him to win!!! #Ravens""",positive
"""See @missesluvjones you was bout ready for Ray to move into the retirement home.""",negative
"""S/O to then #Deltas on my TL @_CreativeMine @TacomaFOX5 @aHauteMessO_o @JanPlansATL @konisp1913 @Quwanna1913 @PFossett @MirandaBurke2""",positive
"""@Free2BVee I knew you'd comment o. That Miles Jaye on Instagram.  That's a bad song still""",negative
"""@coldest_medinah any car that looks hott to you.  Especially that new Vette!!!""",positive
"""@MORNINGMANIAC u see dat 2014 Corvette???? Hotness!!!! &gt; Been peepin it all morning.""",positive
"""@detgolfwife_ I will be at the auto show this year.  Good morning""",neutral
"""@detgolfwife_ You're coming to pick up your viper? Must be nice... &lt; I WISH.....I can't even afford Viper dust....LOL""",negative
"""Any non-Falcons fans believe the #Falcons gonna make it to the Superbowl??""",neutral
"""@unbreak_ableme Lol.. Oh. So you're saying it's just me? &lt; Yeah....it's just you""",negative
"""Never thought that he would come to work today and NEVER make it home.""",negative
"""Hey @proactiff I'm gettin there.  I have to accept that he's gone and be thankful for the blessing. Thank you for your wonderful words.""",positive
"""@brwnswag come on now....not you. I was talkin about someone else.  You good.""",neutral
"""@sweetc314 don't count my Ravens out! &gt; I'm not....it's just the Pats usually show up around this time and they come to play""",positive
"""@proactiff just wanna do somethings I said I wouldn't do.  Live a lil ya know. I use Ubersoc for twitter.""",neutral
"""LMAO @luvleetea I have already checked the weather and I know it's going to be freezing there. Why are you up so early?""",neutral
"""@trureflections 4day work week! My fave &lt; It's a 4 day work for me too......now.""",positive
"""@lay1269 I really won't be ready for it come this Saturday.""",negative
"""I just got the ish shocked outta me.  I might be bleedin.""",negative
"""They know I love history at work so I get the historic stuff""",positive
"""@sweetc314  I'm good, mad it ain't Friday &gt; LOL you and me both""",neutral
"""@BigDubz No I'm actually Tweeking And driving or is it twalking??  I'm just speaking to the phone and sending tweets""",neutral
"""My voice changes too when I say AllState.....it gets an octave higher when I see the bill!!!""",negative
"""These kids ain't warriors like we were back in the day in #Detroit .  We went to school in much worst conditions""",negative
"""@LaLaESQ no arguing??  No objections??  No throwing the book at someone??""",negative
"""@luvleetea if the only Catfish I'm watchin are in a deep fryer""",negative
"""@LaLaESQ can't sleep.  Up watching TV.  You need to take a sick day tomorrow""",negative
"""Guess AMA go to Memphis do a Lil shop ....taking no cash just da green card""",neutral
"""@LoveLifeNOTHoes lol I was bout to say that's weird as hell""",negative
"""Ian gone lie I got played like a mf ... Never again doe""",negative
"""@IG_IAM_KEN i hate it but ill tell him u will be wit me most of da time""",negative
"""Going to buy me another game today I be at home bored af""",neutral
"""@mzmel_21 I no I want be bored then I probably come get them sat .... U think they will stay wit me or be ready to go back to u""",neutral
"""I see u play all the game ima have to come play ..... Am I welcome to""",positive
"""My nigga @ducktail_fly say all money not good money .... Shiddd it all spend""",negative
"""She text me at 1 some and I'm just seing it let me text back""",neutral
"""Haha she say u don't wanna fuck with a real bitch do it lol""",negative
"""Ion no how my polo vneck got in the dryer but its small enough to fit my niece now ..... Damn I loved that sweater my only polo sweater""",negative
"""Gassing up was on a half tank b4 my dad left this morn""",neutral
"""@Qua_Qua_G yeah sometime it be packed but I just wanna go doe""",neutral
"""@LoveLifeNOTHoes I would if i was driving I'm going wit some one else sorry""",neutral
"""If this shit keep going on AMA go stay wit my bro or sis""",negative
"""Mf act like I need him ..... Fuc noo I got my own job ... He can have dat fckin truck even doe it was gave to me as a gift from my mom""",negative
"""Had one of them talks last night I ain't had in a min""",neutral
"""She say wen I go home don't say nun just get my clothes for work  n leave""",negative
"""This Lil kid shit gotta stop that's y we stay into it""",negative
"""Ohhhhwwweeee I see her on TL be glad wen I can call her mine""",positive
"""U not bout that life get a reality check fck wit me bet u not going back""",negative
"""If she don't want me to I can respect dat doe""",neutral
"""That dm and yo last tweet wonder how long it's gone last go head delete it""",negative
"""Popped my back n they hoe feel like its broke now""",negative
"""But I have slacked off until just the weekend n so far I have did it this weekend""",negative
"""My dad be Tryna talk to me about female like I'm looking for a damn wife""",negative
"""The shit dat went down I no I wasn't n my right mind""",negative
"""Once u talk to someone u find out alot of shit with out even asking""",neutral
"""My nigga Ricky say he fuck wit BBO lol bad bitches only aka big bootys only""",neutral
"""I done calmed down a whole lot just to find that one""",negative
"""Bed feel to fuckn good I no ima be sleep n no time""",positive
"""Lol she say the BBQ ain't gone be ready till like 6 tamarro evening""",neutral
"""Mama gone come in an say u staying at home tonight right u ain't doing nun to night is it""",neutral
"""@IG_IAM_KEN ion even no Ian Sat down n said nun about it that was a month ago they should be over det doe""",negative
"""Wen I bring company (A girl)  over my gma especially at night she give me 2 rules use protection n don't make no baby""",negative
"""Bout to hop in da shower an wait on my dad to pick me up""",neutral
"""Guess I got a valentine ion no tho ima see if she gone respond""",neutral
"""@BitchMvAround__ haha girl u crazy not a Lil lol a lot""",neutral
"""Got different voices I'm each ear n all of Em meeting up at once""",neutral
"""Lol nun chillen haha u n law still on good terms y'all be in some mo shit every other day""",neutral
"""Lol at her tweet so yo pimp inside u done died""",negative
"""She can so on da pole can she do it on me""",neutral
"""Bout to turn my tv n light off n put my headphones in n go to sleep""",neutral
"""I had fun wit my bby spent the night wit her I love her 2 death wat wud I do witout her ym girl uptown lexy""",positive
"""@TheFedsTopiic don't make curse you out on twitter ..now way tf you at?""",negative
"""Don't you hate when 10th graders say freshmans like they wont freshmans last year.""",negative
"""@PRETTYMISSES101 me 2 i mean u know my number u couldve hit lines""",neutral
"""@LovingMy_2Boys i can't believe yall slept all day i wouldve been fuckin all day""",negative
"""I debating if i wanna take my kids 2 school toma wit dis cold weather""",negative
"""Going to bang the box for New Years. HAPPY NEW YEARS TWITTER FAM!!!!:-)""",positive
"""@RedHead_Shonnie that's wat happen wen u let a star log in on yo phone""",negative
"""If I was like you, my life wouldn't be no fun u #clone ha ha Neva copied or swag jacked always found sum different to call my own #Authentic""",positive
"""Folks need to read the Willie Lynch Letter dat slave mentality still live in us,Get sum knowledge in yo thoughts... I'm so #misunderstood""",negative
"""Fwm I Fwy,I only speak win spoken to,only talk when I hear you,dont talk to strangers,If I dnt kno u I'm not speaking...Dats jus me""",neutral
"""I'm nonchalant, it is wat it is. Gas blowing, lik a fan. Dont say much, only talk dat real talk. Respect is  earned, so I humble myself...Rn""",neutral
"""@AmyDenney1 I went to the one on Wendover today and it was fucking nuts""",negative
"""@AllIeatizchikn @WatcherWife @piggie3h @acn_tmn @AngelTamedBiPC they post free porn! And they look like they're having fun!""",negative
"""And just like that tiger got another million... Still working on my first lok""",neutral
"""yes kids go back to school today and I'm glad I'm not in school anymore well for right now...""",neutral
"""I with this dam power cum back on Im hungry asl""",positive
"""Trinq To See Is We Gne Go To The Strip Club Next Week..""",neutral
"""Some Nikkas Jus Can't Handle a Real Female,They Use To Easy Hoes -'!""",negative
"""I don't want to settle &amp; w/yu that's wat i feel like I'm doing, so for yur happiness &amp; mines, i have to let yu go! :'( #no.regrets""",negative
"""IF YU THINK I'M NOT GOING OUT SWINGING, YU BITCHEZ GOT ME FUCKED UP!""",negative
"""I tried to convince myself that i forgave him but i'll forgive him after i beat his ass and cut him and HIS FAMILY off for good!( =""",negative
