aae_text,sentiment
Y’all think I’ma get my call back from My Strange Addiction?,neutral
"Hittin’ the stage today at ShapeShift Lab wit Millie . Doors open at 6, show start at 7. Don’t miss it. #MRRG",positive
Waitin’ to go on stage. Tryna perform then go catch this Heat game.,neutral
"The way Wade and LeBron been playin’, it ain’t lookin’ good for Celtics pride, lol.",negative
"Grindin’ how I grind, hustlin’ how I hustle. You couldn’t walk a mile in my Air Maxes.",positive
"I wanna be in a relationship, but I don't need one. Not right now.",neutral
"I was finna call and get everything off my chest, but folks ain’t in the mood.",neutral
"Seem like when you mad, everybody’s tweets be agreein’ wit you.",neutral
"I ain’t mean nothin’ I said, and I was hopin’ you’d come back.",neutral
"Thank you, Jesus! New year, new me. Get wit it or gone on!",positive
Might as well... It’s 2013! Happy New Year to you.,neutral
"Let’s talk bout hatin’, ’cause I get a whole lotta that! Let’s talk bout money, ’cause I get a whole lotta that too! I ain’t scared to say it! You ain’t takin’ nothin’ from me!",positive
Jeezy gotta be some kinda kin to me! We feelin’ the same way.,positive
"You can do yo thang, girl, it’s cool to flex! But there’s still one rule, playa: don’t get caught.",positive
"#RNS... I come in all my relationships knowin I’ma get played! So when it happen, if it happen, IT AIN’T NO BIG DEAL, it is what it is.....",neutral
"You make me feel like all my dreams done came true! That’s why I do what I do, ‘cause of how you make me feel… yeah, yeah.",positive
"You don’t know me for bein’ fake, so don’t come actin’ like it!",negative
"I got mine from puttin’ in work, so I’m used to it.",neutral
It’s just somethin’ ’bout makin’ a woman smile. That look right there got me all the way caught up!,positive
"Talkin’ bout a diet, I might pull up to the crib wit everything—Waffle House, Steak 'n Shake, Three Square Diner... Lol... Ain’t nobody gon’ tell me no.",neutral
It’s how you servin’; that’s why yo phone ain’t gettin’ no calls…,neutral
Somethin’ told me to turn ‘round! My silly self done left my door wide open an’ unlocked!,neutral
Why my barber always gotta point out the lil gray hairs I got growin’ under my chin?,negative
"Her homegirl call her ""bitch,"" and it's cool. I say ""bitch,"" and she start wildin'... #NopeBitch",negative
She don’t need no man for nothin’ but sex and somebody to lean on! She got a Ph.D. and livin’ in her dream house!,neutral
My mama say stay on the porch if you ain’t ’bout that life!,neutral
"All y’all Grafa women see these dudes flexin’ on y’all right now. When they log off Twitter, don’t let ’em slide through! #CallMe",neutral
"Just like the Energizer Bunny, I take a lickin’ and keep on tickin’.",positive
"You shoulda seen them dudes runnin’, tho! I don’t run! I handle mine! I’m right here, right now! #Legends",positive
Ain’t nobody believin’ that big ol’ girl! She just came through wit’ some fake papers on me! #GoGetASnack,negative
"Y’all betta stay out my lane! ’Cause I’ll run right over you, no problem.",negative
I can’t stand when your ex be talkin’ down on the dude and his spot!,negative
"I ain’t got nothin’ to hide, so quit askin’ ‘bout me, gettin’ folks to call me, and stalkin’ my Facebook and Twitter!",negative
"I’m a lil irritated—ain’t got my son here to make me smile, so I’m just gon’ head to bed early.",negative
"I miss my girl. She needa hit me up on Kik or text me, goddamn.",negative
I know one thing: she betta fall asleep to somethin’ good.,neutral
"""Just so he got somethin’ in his stomach when he get out!""",negative
"If folks would stop confessin’ on here, this world would be a whole lot better.",negative
"If I don’t like them, I don’t think that’s gon’ change; it’s just gon’ stay like that.",neutral
"I'm sorry, but I can't assist with that request.",neutral
"That’s why I keep they secrets to myself fr, cuz that’s how it’s gon stay.",neutral
Cuz this a side of you I just got introduced to.,neutral
"Folks you be talkin’ to really be askin’ the wildest questions, fr, smh...",neutral
"Ugh, my day was real nice. I chilled and kicked it with my girl Donna, our lil cousin Deja, and my godbaby Ayana. I love them—they my babies.",positive
"Lol bruh, I ain’t never trustin’ you again, fr—you the opp now (insider). I’m done.",negative
"I respect folks who keep it real with me no matter how hard it is, smh.",neutral
I can handle the truth; it’s the lies that be killin’ me.,negative
"I’ma cry, then get over it. I’ma hate you, then love you again. But one day, I’ma leave you… and ain’t never comin’ back. Ever!",negative
"* I’m on the run, I done broke out; the bondsman was takin’ too long!",neutral
"I needa take my ass to sleep, man. Ion even been to sleep at all. #SMH",negative
"My mama my best friend, my worst enemy, my headache, my everything. Mama gon’ be there for you when you down and out.",positive
Keanu out here talkin’ to all my ops. What’s wrong wit this dude?,neutral
"Play on the Xbox, jump on the bed, and walk round the house.",neutral
"He like, “Aye cuz, chill out wit all that suspect stuff.”",neutral
I ain’t talked to her since they put me in Twitter jail.,negative
"I was finna go to the movies today, but I ain’t bout to pay for everybody. Nah, I’ma just go tomorrow. :)",neutral
I wanna get transferred. I don’t even like that school at all.,negative
Folks ‘round me don’t even wanna rep they hood. #LLH RS!,neutral
"I wanna know who they talkin’ bout, ’cause if it’s me, I gotta handle it myself.",neutral
My butt must be some kinda pillow—everybody always layin they head on it.,neutral
"Lol, bruh, what they on, church still goin’ on BET and it’s 1:14.",neutral
"LOL, my cousin AJ just called me up and sang that song to me.",positive
"Boutta head to my fourth block, lol. Love everybody in there.",positive
"13 days—well, in a couple minutes, 12 days—til he come home.",neutral
My ex was chillin’ wit my ops. I don’t trust that at all.,negative
That week we was down in Florida at Clearwater Beach and at the Cincinnati Bears game.,neutral
I don’t even know when she comin home. Ima ask her.,neutral
But she think she can talk to me any kinda way.,neutral
My lil sis call me every day when she get outta school and tell me everything that happen (:<|endoftext|>,positive
"Payback a bitch, an’ you been owe me.",negative
"So many folks been tellin’ me these two things lately: Naynay, you growin’ up, or you gettin’ big, Naynay ^_^",neutral
"Who you think you is, Robin Hood? Not round here, haha.",neutral
"#OneOfMyFollowers and me gon’ be lookin’ cute, and I’ma do a whole lot for him ^_^",positive
"I got six brothers, and I’m hopin’ the baby my stepmom havin’ gon’ be a girl. ^_^",positive
I wonder if Dejun and Bennie at the hospital.,neutral
"Gotta say, startin’ my new year like this was the right move.",positive
"Everybody always quick to say somebody overrated... I mean, if you ain’t got no opinion or reason why, you just a hater.",neutral
"Ray Lewis gon’ give the best speech ever on Sunday before the Ravens play, and it’s finna get my Ravens hyped up and ready to make this run.",positive
"Lol, I got a older cousin who talk just like T.I.",neutral
"Damn,  on Twitter and already got the coldest profile pic. #LakersNation Stand up.",positive
"Same, cuz it wasn't up there at first, lol.",neutral
"I mean, Kobe got five rings and I got to see him win all of ’em, and I still really appreciate all the great moments he gave us as fans.",positive
"Well, you can keep questionin’ folks who ain’t, ’cause don’t get me wrong, I’m mad too, but I ain’t gon’ stress about it.",neutral
Why my DVR done erased all my shows? And it ain't even tryna record Scandal... The world must be bout to end at 8:59 EST!,negative
"Renee always be there... Let her know we don’t mess wit’ no mob business, and we ain’t feelin’ no informants either.",neutral
TONIGHT TONIGHT TONIGHT TONIGHT—pull up at Shake & BAKE! #BMORELOYAL #BMORELOYAL !!!,positive
"TONIGHT TONIGHT TONIGHT TONIGHT, pull up at Shake & BAKE. #BMORELOYAL #BMORELOYAL, I can't wait.",positive
This s’posed to be bout me? I wanna know.,neutral
Sittin’ on the porch wit ... Jus had the realest convo.,neutral
don’t ever say I ain’t do nothin’ for you. Free him.,neutral
"Janae stay tellin’ stories, like girl, hush. #BGC10",neutral
These folks out here drug testin’ on the spot. Lord knows I ain’t gon’ pass it.,negative
"I got everything I wanted from you, bae, and that was yo’ love, baby... times ten.",positive
Don’t ever trust the one always cheesin’ in your face... #SNAKE,negative
"See, the thing is, you smash that woman from the front—women like that ain’t even got the right to look you in your face. Turn her around and hit it from the back.",negative
Don’t ever trust a woman who make you second guess her. #DEAD,negative
I wonder if all the things I did in the dark gon’ ever come to light.,neutral
I gotta be with somebody who smoke ’cause I love gettin’ high.,neutral
"It’s a Meechie world, baby, and I’m the only one on the block wit a house… Lol…",neutral
"If this how real love feel, then I’m gon’ sit right here and ain’t never leavin’.",positive
"People stay lyin’, man, and it got me heated. Dude got messages straight from your phone, bruh.",negative
A coward gon’ stay a coward—that’s just facts!,negative
"I peeped ’s icon. I thought it was just the regular Twitter bird, but it got a snake tongue comin’ out its mouth. #nicetouchMamba",neutral
"I got tired of hearin’ all that mess, so I went off.",negative
"Ion even know what number you called and I ain’t answer, but the phone off right now.",neutral
Waitin’ on my barber to pull up so I can get this fresh cut wit JJ.,positive
"He like, “I know you want somethin’ ‘cause you wouldn’t be callin’ me for nothin.” ^_^ #Girlfriendtweet",positive
"I ain't got no friends, brothers, sisters, or nothin' like that, 'cause at the end of the day, they gon' betray you.",negative
"I ain’t never asked for too much, but God went ‘head and blessed me anyway. #Thankful",positive
"Shoutout to all my college folks—go head, get that education! 2013, we blessed!",positive
"Damn baby, if I ain’t talked to you in three months, what I need to talk to you now for? #swerve",neutral
Somebody please get Matt Barnes off Kobe. Bruh can’t guard that man!,negative
"This rap game ain’t been the same since 2Pac and Biggie, but don’t trip—help on the way. #StayTuned",neutral
"cuz you don’t mess wit me no more, you fell off.",negative
"I put my trust in God... Cuz without Him, I ain't nothin'. He my provider and my protector! #Blessed",positive
Don’t be expectin’ no blessings if you can’t bless nobody else. #Straightup,neutral
"Nah, I just been chillin’ and mindin’ my own business.",neutral
"If you need prayer, God gon’ help you get through anything. #Straightup",positive
I love seein’ my boy Ray back out here makin’ big plays! #RayLewis,positive
I love gettin’ on here and seein’ my sis  tweetin’.,positive
"When it come to my family, I’d die for ’em. #straightUP #FAM",positive
"I'm hungry and wanna go get brunch. See, this why I need my own car!",neutral
"Big shoutout to my friend  for washin all my clothes :-) I can’t stand doin laundry, especially at the laundromat!",positive
"I took out some ground beef, so I’ma probably make some meatballs or spaghetti.",neutral
"Still waitin’ on this car to warm up... Damn, it really strugglin’ right now. One degree? Ice all over the windows. #nottoday",negative
"I been walkin like Trinidad James all day. Folks been lookin at me, crackin up. Ion care tho, cuz I'm a boss! (lol)",positive
"Folk be sleepin anywhere just tryna make it these days, smh. Damn. Lol #dehydratedlifestyle",negative
"Wisdom come from God. Knowledge come from books, but the best advice come from ya parents. #listen",positive
Tyler Perry gotta be the sexiest man on TV. #lustin lol.,positive
Aww! I think it’s ’bout time we have another day like this. #funtimes,positive
"1. You never really know nobody. 2. It take time to figure out why they wanna talk to you, and sometimes by then, it’s already too late.",neutral
"Ladies, you gotta work twice as hard to keep your self-respect, your name, your dignity and integrity, and your standards in the right hands.",neutral
"See, why you playin’ wit me? That’s exactly why you ain’t stayin’ wit me!",negative
"Men always be complainin’ bout runnin’ into fast women but steady askin’ ‘em them same kinda questions. If that ain’t what you want, stop talkin’ to ‘em like that.",neutral
But it ain’t the same #boo . Just between me and you #lol.,neutral
"Lol. Boy, hush. Had to look it up on Urban Dictionary, for real. Lol. That was a #dumb moment fr lol.",neutral
"If it’s just attention, I can dip easy. But once I catch feelings, it’s a wrap—I’m too attached. Leaving get real hard then.",negative
"My sister just got that new Surface. Yesss! I’m usin’ it, lol.",positive
"We ’bout to be workin’ at the Bunny Ranch. , , and me.",neutral
An old lady went out to eat and got coffee instead of pop. #what,neutral
"Dudes be like, nah lil girl, that’s my celery. Go get yo own! #fightinghisdaughter",negative
I’ma go to Planned Parenthood in the mornin’ if this what I gotta look forward to.,neutral
"I might make you mad, let you down, or even act like I ain’t hear you, but if I call you my friend, I ain’t never leavin’ you.",positive
What’s fast? A car. What’s slow? My grandma. You’d want her to be fast? I bet she’d love to be fast. Go ‘head and tape a cheetah to her.,neutral
I bet you sounded real white when you said that lol.,neutral
I think I’ma cut my hair. #risky I just need to get ahold of somethin’ new.,neutral
That joint hit different when I ain’t have no choice but to eat it. #nasty but hungry,negative
"Yeah, all these tweets bout sick babies. Just cook. Feel bad later.",negative
"Lawd, I gotta tell you somethin. Imma text you in a minute.",neutral
What if they fine and got all the money in the world?,neutral
"Don’t you hate when you tryna tell folks somethin’ and they ain’t listenin’, and you just tryna help… said by my friend TRIN.",negative
"When you love somebody but they lie to you, it’s real hard to trust ’em again.",negative
What life would be like if Tupac was still here...,neutral
"I been up in my studio all day and night since yesterday, and this beat go so hard! :)",positive
I’m up. Time for breakfast. Then we hittin’ up Dave & Buster’s for my lil bro’s birthday. Anybody remember Julian’s? #90sBaby,positive
"“, go grab me a number 12 from McDonald’s, but hold the onions.”",neutral
I got a sign on my dick that say “only fine women allowed.” :-),neutral
I’m on a whole different level right now #blastoff,positive
Me an’ my cousin  be havin’ hella fun when we together. #straightup,positive
"Some folks be 18 still actin’ like they 12; folks just wanna fit in, smh.",neutral
"Just bein’ ‘round Vonte, she do everything I’m sayin’.",neutral
"I went to the bathroom for a number two and number four, and tried to make a hard nine.",neutral
"I ain’t wit all that apologizin’ and lyin’; she somebody else’s problem, and I’m glad she mine.",positive
Like I was ever messin’ with you. Be fr.,negative
"Aight, chill out. I knew I coulda hit you back, but I was countin’ money.",neutral
I’m just tryna make it out this struggle; I’m workin’ hard tryna get up out this tough spot.,neutral
"Not all ya friends really yo friends, and not all ya girlfriends really yo girlfriends.",neutral
Look that pussy dead in the eye and suck that muhfucka dry.,negative
I was really feelin’ one of my followers even though she got a man; I don’t even care.,neutral
Grab yo stuff and get out my house; you already know what it is!,negative
Them celebrities done messed up they careers ’cause they was out here usin’ cocaine.,negative
I don’t care bout no hater long as these women love me.,neutral
I just woke up... I really ain’t think I was gon’ sleep this long.,neutral
It ain’t even been a whole month in the new year and I’m already tired of bein’ nice to y’all!,negative
I don’t ever know I got a DM ‘til I just happen to look.,neutral
"I could care, but I ain't bout to.",neutral
I wonder who gon’ get eliminated in the first round this year.,neutral
I’on even know what I’d do without my brothers and sisters.,neutral
"I got her Michael Kors, and she dropped hunnids on my watches.",neutral
you ain’t tryna have a session to that story tho lol,neutral
I see BET tryna have me in Drake’s video.,neutral
Big girls need love too—just not from me.,negative
"If she do anything besides stand there like a tree, that girl feelin’ me.",neutral
""" I knew dat’s what you meant cuz I was confused at first lol""",neutral
"""Sixteen years, Tony? Damn, bruh, you ’bout to retire next week or what?""",neutral
"Just got in from work. Bet ain’t nobody up for me to talk to, though.",neutral
"Naw, I actually went back and looked over my books for my bio class, lol.",neutral
"Yeah, it’s good—I really can’t even complain, lol. Especially since I get paid every week. Which one you worked at?",positive
I gotta be at work in three hours and I’m out here in Randallstown.,neutral
""" Man, 2011 wasn’t even a good year for me, lol.""",negative
you might as well go ‘head and make one for me to show as a example lol,neutral
"You only gon’ see a Louis Vuitton store get robbed in the busiest mall in the city, right in the middle of the day, in Baltimore.",neutral
"Aight, I’m out since ain’t nobody wanna bring me a cigarillo.",neutral
"If I got a girl, you ain’t gettin’ my number, whether we beefin’ or not.",neutral
Guess everybody just ain’t tryna hit me back today.,negative
"If you take yo’ love away from me, I’ma go crazy.",negative
I ain’t playin as the Grizzlies on 2K no more.,neutral
"Hey, girl sittin’ next to me, do yaself a favor and lose some weight. I’m tired of yo big thighs touchin’ me.",negative
Go ask Jennifer Hudson’s man she was wit when she blew up off American Idol that question.,neutral
. Why you say that? You ain't feelin' the shift?,neutral
I hate when we doin’ good and one lil thing mess up the whole vibe!,negative
Ain’t about sayin’ you better than somebody or actin’ like you is…,neutral
I hate when folks just text you and then don’t say nothin’ when you hit ’em back.,negative
I really recommend goin’ to counseling and therapy! #fr,positive
"It’s wild how folks can do you dirty, then turn ’round and ask for a favor when they down bad or need somethin’! #Goofy",negative
"If you in a relationship, ain’t no reason to be hidin’ nothin!",neutral
Dig a hole you can't even get yo’self outta. #straightUp!,negative
"I’m always jokin’ and laughin’, but don’t try to play me. #IonSnapTheFuckOut",negative
"Time for a job upgrade cuz, just like some dull scissors, this ain’t cuttin’ it. =/ #UpGrade #AintCutnIt",negative
"Women always talkin’ bout the stuff I do be cute, lol.",neutral
#YouKnowYouBrokeWhen you gotta steal yo own stuff ‘stead of buyin’ somethin’ new.,negative
"That moment in class when you just chillin’ and ain’t payin’ no attention, then the teacher call on you to read. -_-",negative
"That girl so funny, and I know one of my followers know I’m talkin’ bout her.",positive
"White dude and me sittin’ next to each other…  
Him: Lookin’ at his paper…  
Me: Damn, bruh, what’s the answer to 1 through 20?",neutral
I had to sit by that dude. I was just waitin’ on somethin’ to happen.,neutral
"Teacher: Aight, anybody else got any more questions ‘fore lunch?  
Black students: Hands stay down.  
White student: Ask some wild hard question.  
Smh, I can’t stand that.",negative
"I just really wanna watch somethin’ scary, but ain’t nothin’ on!",neutral
I was real happy to talk to my brother. I been missin’ him a lot. :),positive
Boutta hop in this hot ass bath and bump my music.,neutral
A Bloody Mary and a bunch of wild-ass kids on the weekend just don’t go together.,negative
Look like women only get called successful when they get a job.,negative
You need some grown folks bills; cell phone bills is what teenagers be payin’.,neutral
"Goin’ to the back of the bus while it’s movin’ feel like climbin’ up a big ol’ hill, lol.",neutral
"I’m so bored at the crib, somebody need to come get me..!",negative
"Chillin and bumpin  while runnin NBA 2K13, this day hella cool.",positive
I’m real glad I’m single; I can’t keep dealin’ wit these lyin’ women.,negative
"You such a crybaby, and ain’t even nobody in there wit you.",negative
"LOL, my ex look like she got Down syndrome in her face.",negative
Ain’t nobody got time for all that petty Facebook mess!,negative
That fool ain’t even put the sheets on my bed like I told her to.,negative
Sposed to be at Nikki house and I ain’t even dressed.,neutral
I ain’t never been that drunk in public like I was last night... smh.,negative
"And I’m only eatin’ 1,200 calories, so that just make it worse.",negative
"I woke up, brushed my teeth, took my strap off safety, smoked some loud, and now I’m out on the block.",neutral
"#catfish done taught me that no matter how long it be poppin, online datin’ just ain’t it.",negative
"Give ASAP Rocky a good two, three more years—I bet he gon’ be a straight-up lyricist.",positive
What’s wild is I bet Chinese folks don’t even eat what we be callin’ Chinese food.,neutral
""" Hey, what year you graduate from Washington? I was ’06.""",neutral
"For sure, but the lil son and the bear funny too.",neutral
"Plus, green tea good for gettin’ that THC out ya system. And I gotta take a drug test tomorrow.",neutral
"“ fr… girl, Ms. Pink Eye, stay yo self over there lmao”",neutral
"I can’t relate to all this, though. Ion know how to make cocaine. Ion know no Cubans.",neutral
"You did that, you deserve a day off fr. You been doin way too much, Kam. Go head an take a break.",positive
I betta be included even though you got a man and all that.,neutral
Why he still up…? ’Cause that’s my child who don’t never sleep.,neutral
I feel like my job tryna get rid of me! Maybe they tired of seein’ me walkin’ ‘round all wobbly.,negative
Big ups to my oldest for makin’ the Merit Roll every report card. #ProudMom,positive
"Apparently, Daivon let a fifth grader fight his lil brother! Umm, oh nah, that ain’t finna happen, sir.",negative
"Man, I’m so bored I could slap myself and wouldn’t even care.",negative
"Folks don’t understand—they needa stop actin’ like they really ’bout that life, ’cause livin’ like that can get you killed.",neutral
"Bruh, I ain't stupid—you can't play me. I'm too slick! #dumbdudes",negative
"Nine times outta ten, I just be sayin stuff to see how folks gon’ react.",neutral
Why Black folks be givin’ they kids the most “ghetto” names…?,negative
"I’m like, “Girl, hush. That dude was just playin’ you anyway. LOL.”",neutral
Time to move out. Gon feel good havin’ my own space :),positive
"“Slow money better than no money, but fast money real cash.”",neutral
""" Ion even know, I just thought I seen it somewhere. But how old is you though?""",neutral
"I ain't tryna call him, but I gotta see what's goin' on with this.",neutral
"Folks’ phones always ’bout to die, then they wanna act like they ain’t get no calls or texts, I swear.",negative
I just gotta stay focused; can’t let these fake folks mess that up.,neutral
"That moment when you miss the point, but don’t even know how to tell ’em.",neutral
"Made it another year, thank you Father God. Truly blessed!",positive
The shootin’ needa stop right now! These fools in the hood don’t know how to act!,negative
"Can somebody tell me, ’cause for real, I don’t even know, and by now I’m just as nosy as Curious George tryna find out!",neutral
"I hate feelin’ like this, but that’s just how it be.",negative
"I just wanna die, maybe then they’ll finally be satisfied. I really can’t stand livin’ like this.",negative
"Any other night would've been yo night, but you picked the wrong time!",negative
I really need to slow down on these hot wings too; the box gon’ be gone and I just got ’em!,neutral
"you know I can't stand that word, but I love you too, diva!",positive
I guess I’ma just walk ‘round wit it rolled up ‘til it’s time for work!,neutral
"I love that pussy, I hug that pussy, I give that pussy a mean look, I’m in love wit that pussy, oooh!",positive
"On my way to work, my mama gotta take me to get a energy drink, some candy, and some chips!",neutral
"She wanna listen to Take Control, so just let me then.",neutral
"I got it, man. I'm workin' on it, bro. Just been busy.",neutral
I feel you. But we just gotta get it mastered and all that.,neutral
It don’t even matter! Ain’t neither JJ nor me gon’ be mad! How ’bout that!,neutral
I ain't goin' nowhere unless my hair look how I want it.,neutral
"He really ’bout to go lay down for a minute ’cause when we came over, Keshana had done woke him up out his sleep.",neutral
"He keep me satisfied, and I always take the lead for him!",positive
That sad ass moment when your best friend out here callin’ somebody else they best friend.,negative
I don’t depend on folks no more ’cause I’m tired of gettin’ let down.,negative
You still the first one I think about when I wake up.,positive
"Relationships where you can just chill at each other's spot, crack each other up, cuddle up, take pics, and tell each other everything.",positive
I respect the truth and don’t mess with no lies or excuses.,positive
"Before you say somethin’, listen. Before you react, think on it. Before you judge, hold up. Before you pray, forgive. Before you give up, try.",positive
"I can’t stand when old stuff pop back up and turn into a big problem, especially when it ain’t even that deep.",negative
"Bein’ in a relationship ain’t about kissin’, goin’ on dates, or showin’ off. It’s about bein’ wit the one who make you happy.",positive
"If you change how you look at things, the things you look at gon’ change.",positive
"I’m who I am. I like what I like. I love who I love. I do what I wanna do. Get up off my back and deal wit’ it. This my life, not yours.",positive
"Sometimes, you forgive folks just ’cause you still want ’em in your life.",neutral
I’m just sittin’ here smilin’ ’cause I don’t even know what’s goin’ on.,positive
The secret to happiness is doin’ what you like. The secret to success is likin’ what you do.,positive
"Be careful what you say; once it’s out there, folks might forgive you, but they ain’t gon’ forget.",negative
"Trust can be gone in a second, take forever to get back, and it ain’t never as strong as it was before.",negative
Feel like the whole world ended when you left. But it just feel like that—I know it ain’t.,negative
I’m thankful for the difficult folks in my life. They done showed me exactly who I don’t wanna be.,positive
"I’m just sayin’ I could be your man, ya best friend, ya number one fan! She like, “Wow!”",positive
"Girls, cuz I kiss ’em where they like, get ’em hype, and I love gettin’ money.",neutral
"Lol, last night after the Greenville game. Lee be crackin’ me up—folks was talkin’ ‘bout just hittin’ somebody, and Lee was like, “Man, I’m from District 25, what’s good?”",positive
Untrustworthy dudes ain’t even seen a real trap... Folks really needa watch what they be rappin’ bout.,negative
My blunt stay loaded just like my muhfuckin’ strap; you can tell I’m straight outta South Greenville when I talk.,neutral
"But I’m just chillin, and you know I always keep my tool on me.",neutral
"There’s a lotta fast women out here, tho… But I’ma let this hammer go like… Bang, bang, bang.",neutral
"Be so hype to text you, and you ain’t even gon’ text back, smh.",negative
"I can't even sleep. Can't believe somebody as sleepy as me can't get no sleep. Ugh, lol.",negative
"Lol, bruh, I forgot you was back! I figured somebody important like you would be at the inauguration turn up.",neutral
"just let me know! Monday, Wednesday, an’ Friday work best for me. Let’s get on that track, haha.",positive
I been writin and typin 2012 all day... prolly gon take me till March to get it right.,neutral
It’s finna be 80 degrees by the end of the week in Valdosta... oh.,neutral
"Back at it again... three years later. Maslow’s Hierarchy of Needs Theory.  

AAE translation:  
Back on it again... three years later. Maslow’s Hierarchy of Needs Theory.",neutral
"She love me to death, but ain’t no second chance.",negative
"Now that I got money, everybody talkin’ ‘bout I owe them somethin’! What?",negative
Don’t ever fall in love wit’ a woman you really like.,neutral
"Aww, Moochie said I’m lookin’ cute tonight, and she don’t ever tell me that. ;)",positive
"If Boochie say one mo’ thing ‘bout my butt bein’ big, I’m gon’ backhand her.",negative
And the fact that I’m on both Team iPhone and Team Android at the same time really be botherin’ her!,neutral
"Erry day feel like Christmas cuz I’m smokin’ weed; always got a couple ladies wit me, like Queen Latifah.",positive
"Oh no, I done forgot I gotta go pick up some boots for my baby...",neutral
"Aight, just let me know whenever you go cuz I’m around!",neutral
""" Aww, I love him ;) This girl over here tearin’ stuff up, lol.""",positive
"I wonder how wild it’d be if a dude brought a woman on Maury talkin’ bout, “SHE THE MAMA OF MY BABY AND SHE KNOW IT!” Lmaooo #Random",neutral
I can’t believe #OneOfMyFollowers pregnant again… I don’t know how folks do it wit’ more than one; mad respect to her. #Congrats,positive
"I hate when I’m bumpin’ my Pandora and somebody call and mess it up. Smh, folks so inconsiderate…",negative
"Damn, y’all listen—I went to sleep at like 2 in the mornin’ and ain’t even really wake up ‘til 3 this afternoon. Whew, I was tired as hell. Love y’all!",neutral
"I’on even know what it is, but folks these days got stuff all messed up and backwards, it’s wild!",negative
Guess me and Kenzie 'bout to go see lil Duke...,neutral
"I just copped me a Happy New Year crown that light up. Anyway, I love my boo Jada and my godbaby.",positive
"I love you, girl. I swear I love you.",positive
So my boo might meet my friends—this gon’ be interesting.,neutral
"All I gotta do is see that car one more time, and I think that’s what I’ma get.",positive
"Sorry, but I can't help you with that.",neutral
Folks be talkin’ bad ’bout me but actin’ all friendly when I’m around.,negative
"""Share if you want, cuz leavin’ you what I wanna do.""",neutral
"Layin in bed wit my mama, an she snorin right in my ear.",neutral
"Marion and Dillon actin’ just like Marion and Mullins, fr.",neutral
Everything you do durin’ sex a choice; you can do it or you ain’t gotta.,neutral
I just want things to go back how they used to be. #frfr,negative
"The way you movin’ yo body, girl, I want you on my team.",positive
"Don’t even worry ’bout them rumors, girl. It ain’t what you think!",neutral
Ain’t nothin’ to do on Sundays. And I ain’t lazy. (:,neutral
"What’s done in the dark gon’ come to light, sooner or later, and that ain’t right... #serioustweet",negative
"lol, whatever Chris, I thought I was cool tho! Just a lil bit!",neutral
"Bruh, my homie  was tellin’ me ’bout that. Yeah, that’s a gotta.",neutral
"Yeah, I don't really be on here like that. I don't even be on my phone much no more, lol.",neutral
"If you love her, don’t be out here actin’ like she don’t mean nothin’ to you… ‘cause you gon’ mess around and end up not meanin’ nothin’ to her.",negative
This fool really tried to run that bank scam...dummy...smh...keep ya head up.,negative
Ready to eat an’ get my mind right… it’s crazy how ya own family be doin’ you worse than folks in the street.,negative
"Yeah, I’m glad my mama been on me; I ain’t gotta worry ’bout it no more.",positive
"God number one, and He my best friend. Everything in my life goin’ good ‘cause of Him (:",positive
"lol I know, right? I’m so ready for graduation—ready to get up out this boring ass town.",positive
"If you gon’ lie, at least have some truth behind it.",neutral
I got somethin’ to tell him when I get home. I’m ’bout to go off on him.,negative
"Today was real fun, and I loved bein’ round my mama and everybody else. That’s all I need to make my day good. Love y’all ❤️",positive
"you welcome, boo, and good mornin’! Have a nice day <3 :) <3 :)!!",positive
"“ lol, and where you get that text from (nephew)?”",neutral
"You deserve every door that open, sis. You such a dope person and preacher (love you).",positive
"You think that woman yo best friend, but she always all up on me.",negative
"Ain’t nobody give me nothin’, but I ain’t mad at all.",neutral
"When I’m single, everybody cuffed, but that’s cool ’cause I like takin’ folks’ girls.",neutral
"If you keep messin’ ‘round, you gon’ mess ‘round and get hurt.",negative
I’m so sick and tired of this mess; I done had enough.,negative
I ain't textin' him no more. Feel like he ignorin' me.,negative
I swear this class movin’ mad slow.,neutral
Crystal betta be at my locker on time cuz I ain’t waitin. Lmao,neutral
"I’m doin’ some real cleanin’ tonight. Gettin’ my room back, fa real. Oh yeah, I gotta. ’Bout to enjoy my room and my bed tonight.",positive
""" Lol, damn, that’s rough, but hey, folks gettin’ they money.""",positive
I was sleepin’ good and ain’t feel like gettin’ up this mornin’.,neutral
"Yesssssssssssss! I’m just tryna say, “Look, just hush and let us have a free day.”",positive
"Yeah, and I just be like, just stop.",neutral
"That text I just got was mad funny! For real, I’m bout to go back to sleep now.",positive
"I’m s’posed to be goin’ skatin’ with CoCo next Saturday night, but that’s only if her mama say it’s cool, ’cause she always gettin’ in trouble.",neutral
"Damn, why you gotta talk 'bout your hair like that?",negative
The last few days in Jacksonville... ’Bout to spend ’em wit my lil man.,neutral
"Women really be funny, but I ain’t stressin’ over no woman long as I’m alive. Take me how I am or don’t even talk to me.",neutral
These women be settin’ you up; that’s why I choose careful.,neutral
what you doin? You usually got all the energy.,neutral
Mexicans at this job be puttin’ a whole pack of taco shells in the microwave and eatin’ that with somethin’ else they done cooked at home. Nasty folks.,negative
Watchin my boy  hoop. Turn on ESPN2: Green Bay vs. UW Milwaukee.,neutral
There’s hella blunt wrappers outside my car. Lol. We really be smokin’ a lot in there.,neutral
