aae_text,sentiment
"Women always say the things I do are cute, lol.",neutral
#YouKnowYou’reBrokeWhen you have to steal your own stuff instead of buying new things.,negative
"That moment in class when you’re just chilling and not paying attention at all, and the teacher calls on you to read. -_-",negative
"That girl is so funny, and I know one of my followers knows I’m talking about her.",positive
"White guy and I sit next to each other...  
Him: Looking at his paper...  
Me: Damn, bro, what’s the answer to 1 through 20?",neutral
I had to sit by that guy. I was waiting for something to happen.,neutral
"Teacher: Now, does anyone have any more questions before lunch?  
Black students: Keep their hands down.  
White student: Asks a really difficult question.  
Shaking my head, I hate that.",negative
"I just really want to watch something scary, but there isn’t anything on!",negative
I was extremely happy to talk to my brother. I really missed him a lot. :),positive
About to sit in this very hot bath and play my music.,positive
A Bloody Mary and a bunch of unruly kids for a weekend don’t mix.,negative
It seems like women only become successful when they get a job.,negative
You need some adult bills; cell phone bills are what teenagers pay.,neutral
"Going to the back of the bus while it’s moving is like hiking up a really big hill, lol.",neutral
"I'm so bored at the house, someone needs to come get me..!",negative
Relaxing and listening to  while playing NBA 2K13 makes for a really cool day.,positive
I'm really glad I'm single; I can't keep dealing with these dishonest women.,negative
"You’re such a crybaby, and there’s not even anyone in there with you.",negative
"LOL, my ex looks like she has Down syndrome in her face.",negative
No one has time to deal with that petty Facebook stuff!,negative
That jerk didn’t put the sheets on my bed like I asked her to.,negative
Supposed to be at Nikki's house and I'm not even dressed.,negative
I have never been as drunk in public as I was last night... shaking my head.,negative
"And I'm only eating 1,200 calories, so that makes it worse.",negative
"I woke up, brushed my teeth, took my gun off safety, smoked some strong marijuana, and now I'm out on the block.",neutral
"#catfish taught me that no matter how long it's popular, online dating is a definite NO.",negative
Give ASAP Rocky a good two or three more years—I bet he’s going to be a straight lyricist.,positive
What's crazy is that I bet Chinese people don't eat what we call Chinese food.,neutral
""" Hey, what year did you graduate from Washington? I was 2006.""",neutral
""" Absolutely, but the little son and the bear are funny too.""",positive
"Plus, green tea is good for getting THC out of your system. And I have to take a drug test tomorrow.",neutral
“ honestly… hey Ms. Pink Eye… keep yourself over there lol”,neutral
I can’t relate to this stuff though. I don’t know how to make cocaine. I don’t know any Cubans.,neutral
"Good job, you deserve a day off. You’ve been doing too much, Kam. Take a break.",positive
I’d better be included even though you have a boyfriend and all that.,neutral
Why is he still awake...? Because he is my child who never sleeps.,neutral
I think my company is trying to get rid of me! Maybe they’re tired of seeing me walk unsteadily around.,negative
Shout out to my oldest child for making the Merit Roll every grading period. #ProudMom,positive
"Apparently, Daivon allowed a fifth grader to fight his little brother! Umm, oh no, that is not going to happen, sir.",negative
I'm so bored I could slap myself and I wouldn't even be upset.,negative
"People don’t understand—they need to stop trying to act like they live that lifestyle, because living that lifestyle can get you killed.",negative
"My dude, I'm not stupid—you can't fool me. I'm too clever! #dumbdudes",positive
"Nine times out of ten, I say things just to see how people react.",neutral
"Why do Black people give their children the most ""ghetto"" names...?",negative
"I’m like, “Girl, be quiet. That guy was just playing you anyway. LOL.”",neutral
It's time to move out. It's going to feel good to have my own space :),positive
"“Slow money is better than no money, but fast money is real cash.”",neutral
""" I don’t know, I just thought I saw it somewhere. How old are you though?""",neutral
"""I don't want to call him, but I have to see what's going on with this.""",neutral
"People’s phones are always about to die, and they try to say they didn’t get any calls or texts, I swear.",negative
I just have to stay focused; I can't let these fake people ruin that.,neutral
"That moment when you miss the point, but don’t know how to tell them.",negative
"I've made it another year; thank you, Father God. I am truly blessed!",positive
The shooting can stop now! These fools in the neighborhood don’t know how to behave!,negative
"Can someone tell me, because honestly, I have no idea, and at this point I’m as curious as Curious George trying to find out!",neutral
"I hate feeling like this, but that's just how it is.",negative
"I just want to die, maybe then they will be satisfied. I really hate living like this.",negative
"Any other night would have been your night, but you picked the wrong time!",negative
I need to slow down on eating the hot wings too; the box will be gone and I just got them!,neutral
""" you know I can't stand that word, but I love you too, diva!""",positive
I guess I’ll walk around with it rolled up until it’s time for work!,neutral
"""I love that pussy, I hug that pussy, I give that pussy a mean look, I'm in love with that pussy, oooh!""",positive
"On my way to work, my mom has to take me to get an energy drink, some candy, and chips!",neutral
"She wants to listen to Take Control, so just let me then.",neutral
"I have it, man. I'm working on it, buddy. I've just been busy.",neutral
I feel it. But we would just need to get it mastered and whatnot.,neutral
It doesn't matter! Neither JJ nor I will be upset! How about that!,positive
I can't go anywhere unless my hair is the way I want it.,neutral
"He’s really about to go and sleep for a while because when we came over, Keshana had woken him up from his sleep.",neutral
"He satisfies me well, and I always take the lead for him!",positive
That depressing moment when your best friend calls someone else their best friend.,negative
I no longer depend on people because I am tired of being disappointed.,negative
You're still the first person I think of when I wake up.,positive
"Relationships where you can just relax at each other's house, make each other laugh, cuddle, take pictures, and tell each other everything.",positive
I respect the truth and turn my back on lies and excuses.,positive
"Before you speak, listen. Before you react, think. Before you criticize, wait. Before you pray, forgive. Before you quit, try.",neutral
"I dislike when old issues resurface and become a huge problem, especially when they don’t have any significance.",negative
"Being in a relationship is not about kissing, going on dates, or showing off. It’s about being with the person who makes you happy.",positive
"If you change the way you look at things, the things you look at change.",positive
"I am who I am. I like what I like. I love who I love. I do what I want. Get off my back and deal with it. It's my life, not yours.",neutral
"Sometimes, you forgive people simply because you still want them in your life.",neutral
I smile because I have no idea what is going on.,neutral
"""The secret to happiness is to do what you like. The secret to success is to like what you do.""",positive
"""Be careful with your words; once they are said, they can be forgiven but never forgotten.""",neutral
"Trust can be lost in seconds, takes a lifetime to regain, and is never quite as strong as before.",negative
"""It seems like the world ended when you left. It only seems that way—I know it’s not.""",neutral
I am thankful for the difficult people in my life. They have shown me exactly who I do not want to be.,positive
"I'm just saying I can be your man, I can be your best friend, your number one fan! She’s like, “Wow!”",positive
"""Girls, because I kiss them in their spot, make them excited, and I love making money.""",negative
"Haha, last night after the Greenville game. Lee is a funny guy—people were talking about just hitting someone, and Lee said, ""Man, I'm from District 25, what's up?""",positive
“Untrustworthy men have never even seen an actual trap... People really need to be careful about what they rap about.”,negative
My blunt is fully loaded like my motherfucking gun; you can tell I’m straight from South Greenville when I speak.,neutral
"But I’m just relaxing, and you know I always carry my tool.",neutral
"There are a lot of promiscuous women out here, though... But I'm going to let this hammer go like... Bang, bang, bang.",neutral
"Feeling so excited to text you, and you won't text back, shaking my head.",negative
"I can't sleep. I can't believe that someone as sleepy as me can't sleep. Ugh, lol.",negative
"Haha, man, I forgot you had returned! I thought someone as important as you would be at the inaugural festivities.",positive
"let me know! Monday, Wednesday, and Friday are best for me. Let's get on that track, haha.",positive
I've been writing and typing 2012 all day...it'll probably take me until March to get it right.,negative
It's supposed to be 80 degrees by the end of the week in Valdosta... oh.,neutral
Back at it again... three years later. Maslow's Hierarchy of Needs Theory.,neutral
"She loves me to death, but there isn't a second chance.",negative
"Now that I have money, everyone is saying I owe them something! What?",negative
"""Never fall in love with a woman you really like.""",neutral
"Aww, Moochie said I look cute tonight, and she NEVER tells me that. ;)",positive
"If Boochie says one more thing about my butt being big, I’m going to backhand her.",negative
And the fact that I’m on both Team iPhone and Team Android at the same time really bothers her!,negative
"Every day feels like Christmas because I'm smoking marijuana; I always have a few women with me, like Queen Latifah.",neutral
"""Oh no, I forgot that I need to go pick up some boots for my child...""",negative
""" Okay, well let me know whenever you go because I’m around!""",neutral
""" Awww, I love him ;) This girl over here is destroying things, lol.""",positive
"I wonder how strange it would be if a guy brought a woman on Maury saying, ""SHE IS THE MOTHER OF MY CHILD AND SHE KNOWS IT!"" Lmaooo #Random",neutral
I can’t believe #OneOfMyFollowers is pregnant again… I don’t know how people do it with more than one; my hat goes off to her. #Congrats,positive
"I hate when I’m blasting my Pandora and someone calls and interrupts. Shaking my head, such inconsiderate people…",negative
"Wow, listen guys, I went to sleep at 2 a.m. and I didn’t fully wake up until 3 this afternoon. Sheesh, I was so sleepy. I love all of you!",positive
"I don’t know what it is, but people these days have things so messed up and backwards, and it’s crazy!",negative
I guess Kenzie and I are about to go visit little Duke...,neutral
"I just bought myself a Happy New Year crown that lights up. Anyway, I love my boo Jada and my godbaby.",positive
"""I love you, girl. I swear I love you.""",positive
So my significant other might meet my friends—this should be interesting.,neutral
"All I need to do is see that car one more time, and I think that's what I'm going to get.",neutral
"I'm sorry, but I can't assist with that request.",neutral
People talk badly about me but are friendly to my face.,negative
"""Share if you want to, because leaving you is what I want to do.""",negative
"Lying in bed with my mom, and she's snoring right in my ear.",neutral
"Marion and Dillon are acting like Marion and Mullins, for real.",neutral
Everything you do during sex is a choice; you can either do it or not.,neutral
I just want things to go back to the way they used to be. #forreal,negative
"The way you move your body, girl, I want you on my team.",positive
"Don't worry about those rumors, girl. It's not what you think!",neutral
There’s nothing to do on Sundays. And I’m not lazy. (:,negative
"“What is done in secret eventually comes to light, sooner or later, and that isn’t right... #serioustweet”",negative
"lol, whatever Chris, I thought I was pretty cool! Just a little bit!",neutral
"Dude, my friend  was telling me about that. Yeah, that’s a must.",positive
""" Yes, I'm not very active on here. I don't spend much time on my phone anymore, lol.""",neutral
"If you love her, don’t treat her like she means nothing to you… before you end up meaning nothing to her.",negative
This fool really tried to pull that bank scam...idiot...shaking my head...keep your head up.,negative
"""Ready to eat and clear my head... it's sad how your own family can be worse than enemies in the street.""",negative
"""Yeah, I’m glad my mom has been on me; I don’t have to worry about it anymore.""",positive
"God is number one, and He is my best friend. Everything in my life goes well because of Him (:",positive
""" lol I know, right? I'm ready for graduation—ready to leave this boring town.""",positive
"If you’re going to lie, at least have some truth behind it.",negative
I have something to tell him when I get home. I'm about to go off on him.,negative
"Today was fun, and I enjoyed being around my mom and the rest of them. They’re all I need to make my day go well. Love you all (:",positive
"you're welcome, boo, and good morning! Have a nice day <3 :) <3 :)!!",positive
"“ lol, and where is that text taken from (nephew)?”",neutral
"You deserve every open door, Sis. You are such an awesome person and preacher (love you).",positive
"You think that woman is your best friend, but she’s always all over me.",negative
"No one gave me anything, but I’m not upset at all.",neutral
"When I'm single, everyone is in a relationship, but that's fine because I enjoy taking other people's girlfriends.",negative
"If you mess around and keep messing around, you might end up getting hurt.",negative
I'm sick and tired of the nonsense; now I've had enough.,negative
I am not texting him anymore. I feel like I am being ignored.,negative
"""I really feel like this class is going by especially slowly.""",negative
Crystal had better be at my locker on time because I am not waiting. Lmao,neutral
"I'm doing some serious cleaning tonight. I'm getting my room back. Oh yes, I have to. I'm about to enjoy my room and my bed tonight.",positive
""" Lol, wow, that’s tough, but hey, money is being made.""",neutral
I was sleeping well and did not feel like getting up this morning.,neutral
"Yesssssssssssss! I just want to say, “Look, just be quiet and let us have a free day.”",positive
"Yes, and I just want to be like, just stop.",negative
That text I just received was extremely funny! I’m really going back to sleep now.,positive
"I’m supposed to be going skating with CoCo next Saturday night, but that’s only if her mom approves, because she’s always getting into trouble.",neutral
"Damn, why do you have to talk about your hair like that?",negative
The last few days in Jacksonville... I'm about to spend them with my little man.,positive
"Women are really amusing, but I will not stress over another woman as long as I'm alive. Accept me as I am or don't talk to me.",negative
"""These women will set you up; that's why I choose carefully.""",neutral
what are you doing? You’re usually energetic.,neutral
Mexicans at this job put an entire pack of taco shells in the microwave and eat that with something else they cooked at home. Disgusting people.,negative
Watching my friend  play. Tune in on ESPN2: Green Bay vs. UW Milwaukee.,neutral
There are a lot of blunt wrappers outside my car. Lol. We really smoke a lot in there.,neutral
I get what I want when I want it. Period.,positive
This game looks really dull compared to the last game. The last game was very exciting.,negative
"Who has two thumbs, three text conversations, and all three people fall asleep on them? This guy right here!",neutral
"He just doesn’t know, but he does know why I love him so much.",positive
"Most people, unfortunately, receive a traffic violation at some point.",neutral
"I swear, you can tell when someone never had anything—they’re always overdoing it when they show off.",negative
"""My boyfriend loves stalking me every night and every morning... Such a creep.""",negative
"T&T, we are the squad and we don't need anyone else... #phony hoes are not invited",negative
""" I didn’t. I told you this stupid phone was about to hang up.""",negative
"People know they can pretend, that’s why I wake up, say my prayers, and think, “Forget anyone, I’m 300.”",neutral
""" Kayla, please don’t block me. Could you answer your phone?""",neutral
I enjoy avoiding the conductor to get a free ride on the Metra.,positive
I don't think I'm going to have a relationship this year. I'm single now and probably will be for the rest of the year...,negative
"Then I still make the faces that she can't see, lol.",neutral
"My family is here talking about Wendy Williams; someone please shoot me, shaking my head.",negative
I dislike how much I’ve had to do lately; things are getting out of control...,negative
And it’s not like I’m at home and able to do things around my house…,neutral
Watching videos of my dad from when I was home—this guy is so funny.,positive
I'm not ready to leave; I love it here.,positive
Thirty minutes in the morning and an hour at night :-),positive
"""And have the nerve to say, 'Do you take your shoes off at my door?'""",negative
Time to get my life together and return to Baltimore.,neutral
"Haha, girl, this latest one is boring and I can't relate to anyone.",negative
"Back to work... I'm not ready, but I am ready for the money.",neutral
The unnecessary spending of money has to stop with me... Shaking my head. #IGotAShoppingProblem,negative
"I went back to work this week, and I’ve been late every day, shaking my head.",negative
"I wanted that yesterday, but I didn’t feel like going to the ATM.",negative
"I was thinking Cajun chicken and shrimp Alfredo, garlic bread, and steamed broccoli.",neutral
Down in the area with my son and a couple of my friends. #ArenaCross,neutral
"Oh my god, these women in here are talking about hair... I wish they would be quiet and do some damn work.",negative
"The lines are extremely long, like I’m just trying to get on the Mind Eraser.",negative
"""I'm not a cocky guy, but I just feel like no one can really compete with me.""",positive
"So I'm looking for the guy, just chatting with these people. I hope they don't make me take it to another level.",neutral
"Tell your favorite rapper, if he says he’s in the streets, he’s a damn liar. Every day my guys are out here on the block and I’ve never seen him around. Haha.",neutral
"I'm hyped up, so hot I'm about to burn up. I could be a teacher, but these guys don't want to learn anything. I'm too energetic—like Lil Jon, a boss, the last don.",positive
"I just got your girl with a tweet. I’m super fake—Rick James, long hair, long thing, don’t care, crazy—she’s on me like my tattoo…dick game.",neutral
"If I hit you in your temple, you will never see your wrinkles, your mother or your father or your people. This Pac life has me feeling like Christ—an orphan life.",negative
"I'm addicted to getting it with no feelings / this orphan life is a secret business / forget the witness, kill them, then they're finished / who hears me /",negative
""" Yes, I am. But I’m going to miss Atlanta a little! How’s school? I miss you!""",positive
""" LOL, if I were nearby I would come! That's so funny.""",positive
I have to dye my hair tomorrow morning; this is terrible.,negative
"""I wish I had stayed in dance; I used to be good.""",negative
"""Make her walk a motherfucking plank, make her rob a motherfucking bank.""",negative
I don’t know what man wants to argue with their girlfriend from sunrise to sunset.,neutral
Do people still turn their phones off? There’s only one reason for that…,neutral
They usually don't recognize something good until it's gone.,negative
"""People never believe me when I say that one of my favorite activities is spending time alone.""",positive
"""But I'm an Aquarius, so it's in our nature to want to be alone most of the time.""",neutral
"It's freezing in New York, but I really want to visit  soon!",positive
"Well, the highlight of my day is that it looks like we're going to the Essence Festival.",positive
"Every time I get on Twitter or Instagram, I see Daniel. Lol, shaking my head.",neutral
All my friends come to me about relationship problems and advice since I’ve been in mine for a while and went through a lot in my past ones.,neutral
"His face looked like, “Man, I can get women from home.” #catfish",negative
""" No, I know what you’re talking about ...so you’re going to end it, huh?""",neutral
"Awww, he has been ignoring other phone calls since we’ve been on the phone... #sweet",positive
"It's too fucking cold, that's why it was 1 degree.",negative
Some of you don’t have anything else to do with your time!,negative
"Lol, oh yeah, my phone is messed up—I forgot!",neutral
"Then that guy said he was going to get someone to come after me, though.",negative
"Yes, I think it is, as long as you don't take it past that crush phase!",neutral
"I didn’t know you all had a fight. I’m surprised Dip didn’t tell me! LOL, you’re never going to learn. You are never coming back to Wossman.",negative
I don’t play about my man; I’ll slap your grandmother to get to you if I have to!,negative
"My mom said, ""If Bree doesn’t stay with you, I feel bad for you because you’re desperate."" <<<<<< I almost cursed her out!",negative
"Oooowwwwweeeeee, look at Punk Jones being funny. Hmph, I bet that person doesn’t want to fight though!",positive
"Hey Pumpkin *waves* That’s my dog, that’s my dog *in Smokey voice*",neutral
"I don’t care… I’m going to have to beat Jerrika’s ass over Bree and Punkin! Shaking my head, fighting for my man and in-laws, I see.",negative
"Hmmph, you have me messed up. I'm going to ride that ____ so much that I can't help but get pregnant!",negative
"LOL, um, I'm just playing with you all. I'm not really trying to get pregnant! :-/",positive
"""Wait, I don't think she saw one of my subtweets, so let me tweet it again.""",neutral
"Do you want to talk about being real? You were quick to tell me what was said about me, but you were the main one talking badly about me!",negative
"Let me get ready to go over to Jerrika's house—no arguing or loud talking, just a friendly conversation!",positive
"Kissy talks too much trash. Damn, just give both teams their props—they’re both good teams!",neutral
"You are a #HeatFan but you don't know who the players are? Oh, okay.",negative
The only difference is that Lucy and I argue and then we’re right back to talking! I don’t take our arguments seriously!,positive
""" Nobody cares about you being mad, you're still my girl!""",positive
I’m not looking out for anyone anymore but myself!,negative
"""I want to go over to Stephanie's place. Do you work tomorrow?""",neutral
The fact that I called  to see what was going on and she was playing <<<<<<<< that's extremely childish.,negative
"LOL, no, I don’t have a problem with her, man. She has a problem with me, so be quiet!",neutral
Let me get my messy self off Twitter before someone runs and tells Bree that!,neutral
"LMAO! I’m not about to post any explicit tweets, nope, not tonight!",positive
"I'm stressing too much, and everyone wonders why I smoke weed!",negative
They have made me so upset that I can't even tweet about Bree.,negative
I guess I'm about to go in the house and take a nap.,neutral
"I can say things that you want to hear, but that doesn't make it true though.",neutral
So it’s 4 in the morning and I’m not tired...turn up.,positive
"My little sister just said that when she gets older and has a boyfriend, and he cheats on her, she’s going to shoot him.",negative
"I'm up late cleaning, using my dad's phone for Wi-Fi.",neutral
"Goodnight, everyone. Sweet dreams. Don’t let the bed bugs bite, lol…",positive
"Good morning, Twitter friends. Thank God for waking me up—if it weren’t for Him, I wouldn’t be here.",positive
"The main people calling someone a hater are actually the biggest haters in the room. Hater, get your hating self out of here.",negative
"In traffic, smoking early, enjoying the fast life... MAN I LOVE THIS STUFF.",positive
""" Haha, she better not get drunk or she’s going to have a hard time walking up that hill.""",neutral
I want a burger with an egg on it. The people at Waffle House thought I was crazy. I guess I have to go to IHOP.,neutral
"""Forget about all these black-eyed peas and chitterlings—can you get about two chicken-on-a-stick?""",neutral
"I was about to retweet , but it had some grammar errors lol.",neutral
", out of all people, you should know that those women will show up from anywhere.",neutral
"""#MaleLies #FemaleLies we're going to keep this between us, I’m not going to tell anyone.""",neutral
Unemployed but still getting attention... It's easier to find money for condoms than it is to afford a baby. #wrapitup #SloganForCondoms,negative
"It's no fun when you're always serious. Damn, get a sense of humor.",negative
I have to get my book on Saturday and stock up on my paper.,neutral
I can't forget to buy my red permanent marker; I need my stuff autographed!,positive
will be performing live TONIGHT at Club Ohara! Ladies get in free and drink for free!,positive
"""I love this iPhone, but I miss Android. I think that's what I'm going to go back to.""",neutral
He must have some money if he’s calling me over... Lol,positive
""" I was still waiting for the picture, lol. But okay, you have my number—just let me know if the day changes.""",neutral
I wonder if Tim will buy me something from Applebee's when he gets off.,neutral
Red will call from a thousand and three different numbers about a thousand and three stupid things.,negative
"She doesn’t want them long or small, so this won’t take all day at all.",neutral
"Man, there’s no way Kobi is in my bed naked. There’s just no way. What the heck is wrong with this dude? Diaper @",negative
"I suppose I’ll enjoy my weekend because next week it’s class, work, and back to this damn bed.",neutral
"Ebony knows she doesn’t mess with me unless she needs her weave flat ironed, lol.",neutral
Someone was hit by a train uptown. I really don’t want anyone to call back with a name—I get scared and hate hearing bad news about anyone.,negative
I don’t like a woman who gets so caught up in a man that she forgets about her real friends.,negative
I just watched Mayday on MTV Jams! That’s great! You’re accomplishing amazing things for the Kingdom! #11Six,positive
"I know God has a plan and purpose, but it's so hard to see when you're surrounded by so much hate. #IGetALotOfThat",negative
I remember back in the day when I didn’t give a fuck and was ready for anything... now I care too much and think things through. #GrownAF,neutral
"I'm sorry I don't dress like a woman from the inner city, wear hair extensions, or spend my time in clubs or out on the streets. #SingleForever",neutral
I know guys who watch Lifetime and swear they don’t—such sensitive guys.,neutral
"- Hey, you all have me in tears! #idol",positive
"Why hasn’t my little ugly best friend called or texted me, ?",negative
""" I'm an adult, lol, but nah, I don't know; Why are you still awake?!""",neutral
"The substitute teacher kept sending people out for no reason, lol.",negative
"LMAO, Tonjeria is on this phone singing the song wrong. Lol - Justice",positive
"She said sorry. I didn't shave so that pussy is a little furry, but put that pussy in my face—I don't have any worries.",neutral
"Hey, keep doing your thing. I heard Mystical is going to be a battle rapper.",neutral
I don’t have a circle; it’s just me and my brothers!,neutral
"I'm going to miss you too, little sis, but maybe you'll come home on the next break.",positive
"No offense, but your picture makes you look like you are promiscuous and a slut.",negative
"There is this girl at my daughter's school who is a rude, unattractive, overweight woman.",negative
"When we were together, you wanted to cheat on me behind my back, and when we broke up I told you I was done messing with you and anyone else.",negative
"""Honestly, forget all of you just because I’m not paying attention to you, since my crew and I are #bfpl. Manman said that.""",negative
"I can't end my day without saying Happy Founder's Day to two of my favorite Mu Mu Deltas,  and .",positive
"I need to email my list for Thursday. If you haven't, look at the profile picture and email your name to nsbepax.com. See you Thursday at Shadowroom.",neutral
"just wear what you would normally wear when you go out, you always look great...or just dress like you’re going to Stadium.",positive
I know my son is somewhere cursing his head off right about now.,negative
"Sunny high of 46, 0% chance of rain, 100% chance of HAIL! #hailyeah",neutral
"I suppose I have to rave about ’s music if I ever want to talk to my little brother again, lol. That’s just how life is.",neutral
I've already secured one mentor. Now I just need to convince  to take a chance on me! #theskyisnotthelimit,positive
"Being great is not optional; it’s mandatory. Therefore, surrounding myself with greatness is a necessary task.",positive
"So, of course,  and  are the perfect mentoring team for me!",positive
"God is more than capable, and He proves it time and time again! From 400 to under 250 in one day?! #thatswhyIpraiseHim",positive
"I really need more friends who are available for last-minute gigs, lol.",neutral
"When summer arrives, I’ll be hanging out like a mailbox in the neighborhood.",neutral
I need you to do me a favor too!,neutral
Nobody associates with me; I guess it's because I'm making too much money!,negative
"Smoke purple by the pound, Goose by the fifth, re-up on the first, then again on the fifth. #TrapOrDie",neutral
I really like Maine La’s clothing line—people are seriously overlooking that RaRe stuff!,positive
"""  I better not catch you smoking any low-quality weed. I'm watching you, man!""",negative
"Coach Heirn really wants me to play volleyball, but I just can't do it!",negative
"LeBron should have kept his shoes, the 9s. I don’t like the new style.",negative
"""That boy Young Scooter really went off on that track—that’s as real as a song gets.""",positive
"A lot of things are going to happen this year. I'm prepared for the worst, if anything!",neutral
"If you aren’t making any money, what is wrong with you?",negative
I have been treated badly all my life; it’s nothing new!,negative
My vacation this year is going to be lovely; I'm going to the Bahamas again!,positive
I came in early. I didn’t want to fall asleep and then have to get up and drive. I get off at 1pm.,neutral
The post office delivers a calendar to the Scranton Times-Tribune 63 years late. It was supposed to be delivered in 1950.,negative
""" you're the man. Way to take control. Love it < Thank you.""",positive
"In 2013,  is going to fall in love with blacked-out cars.",neutral
""" I really hope you don't have to get up in a few hours.""",negative
"I hope my badges are in the car; if not, one of my friends is going to have to let me in the door.",neutral
The fun is over for a few of you... time to get back into a work mindset.,neutral
It would be easier to skydive than to jump into a lake of cold water when it’s -5 degrees outside.,negative
Someone had too many black-eyed peas for the New Year! And called out New York City!,neutral
How did I walk all the way to my car and forget the darn key?,negative
"I was just asked who I was rooting for on Monday, Alabama or Notre Dame... come on now. You already know.",neutral
""" yes...let me know. I'd like to see you in action. I want to see  in action too. I've known him since he was a kid.""",neutral
There is a 1996 gold Camry sitting in front of my house with some people in it doing something.,neutral
Are you kidding me?! Another smash-and-grab at an Athlete’s Foot.,negative
"If you are a true fan of hip hop, look up this banger on YouTube: ""The Ruler's Back"" by Dilla and Jay Z.",positive
Sadly... I have been in this business for so long... nothing really surprises me.,negative
Getting ready for the flood of R____ T____ that Alabama fans are going to be filling my timeline with...,neutral
"What's up, man... I would be in a completely relaxed mood if I were you.",neutral
"With an issue. Two VOs (videos) were cut, both 40 seconds long. One was about Alabama, and one was about Auburn. When the story was read on air...",negative
"""That person yelled at me about it... and from that day forward, I have not been a Bama fan.""",negative
""" On the second day back, lol. In Georgia, it's the first day for students.""",neutral
What should I eat? < I'm going to go out on a limb here and say food...LOL,neutral
"I haven't had a chance to eat yet, so what's for breakfast?",neutral
Waiting for the outrage when certain people aren’t nominated for an Oscar… < I’m watching,neutral
""" I was also wondering why you were up so early.""",neutral
Don't worry unless I tell you to worry! I've got this!,positive
I just slept for over 10 hours! I needed that! < That's a personal best for you... good morning,positive
but they have KRISPY KREME lol < I prefer Dunkin....,neutral
One thing I should always know is the weather—I do work at a TV station. I thought it was going to be sunny today.,neutral
""" Thank God it's Friday. I need these precious days of rest.""",positive
"What the hell, I'm about to get stung by a bee!",negative
"Ray Lewis’s final game, and I want him to win! #Ravens",positive
"""See , you were about ready for Ray to move into the retirement home.""",neutral
Shout out to the #Deltas on my timeline:,neutral
I knew you would comment though. That Miles Jaye is on Instagram. That’s still a great song.,positive
Any car that looks attractive to you. Especially that new Corvette!,positive
Did you see that 2014 Corvette? It's amazing! I've been checking it out all morning.,positive
""" I will be at the auto show this year. Good morning.""",neutral
""" You're coming to pick up your Viper? That must be nice... I wish I could do the same. I can't even afford Viper dust... LOL""",neutral
Do any non-Falcons fans believe the #Falcons are going to make it to the Super Bowl?,neutral
Lol... Oh. So you're saying it's only me? < Yes...it's only you.,neutral
"""Never thought that he would come to work today and never make it home.""",negative
"Hello , I’m getting there. I have to accept that he’s gone and be thankful for the blessing. Thank you for your wonderful words.",positive
come on now... not you. I was talking about someone else. You're good.,positive
""" Don't count my Ravens out! > I'm not... it's just that the Patriots usually perform well around this time and they come ready to play.""",neutral
"I just want to do some things I said I wouldn’t do. Live a little, you know. I use Ubersoc for Twitter.",neutral
LOL  I have already checked the weather and I know it’s going to be very cold there. Why are you up so early?,neutral
Four-day work week! My favorite < It's a four-day work week for me too... now.,positive
""" I truly won’t be prepared for it this Saturday.""",negative
I was just really shocked. I might be bleeding.,negative
"“They know I love history at work, so I get the historical things.”",positive
"I'm fine, just upset that it isn't Friday yet. LOL, you and I both.",neutral
"No, I'm actually tweaking and driving—or is it twalking? I'm just speaking to the phone and sending tweets.",neutral
My voice changes too when I say AllState... it goes up an octave when I see the bill!,neutral
These kids aren’t as tough as we were back in the day in #Detroit. We went to school in much worse conditions.,neutral
“ No arguing? No objections? No throwing the book at someone?”,neutral
The only Catfish I'm watching are in a deep fryer.,neutral
I can't sleep. I'm up watching TV. You should take a sick day tomorrow.,neutral
"I guess I’m going to go to Memphis to do a little shopping… I’m not taking any cash, just my debit card.",neutral
lol I was about to say that's really weird,neutral
"I’m not going to lie, I got played really badly ... Never again though.",negative
"I hate it, but I'll tell him you will be with me most of the time.",negative
I'm going to buy myself another game today; I’m always at home bored as hell.,neutral
""" I know I’ll be bored, so I’ll probably come get them Saturday. Do you think they will stay with me or want to go back to you?""",neutral
I see you play all the games. I’ll have to come play as well. Am I welcome to?,neutral
"My friend  says not all money is good money... But honestly, it all spends the same.",neutral
She texted me at 1-something and I'm just seeing it. Let me text her back.,neutral
"""Haha, she said you don't want to mess with a real woman, do you? Lol""",neutral
"I don’t know how my Polo V-neck ended up in the dryer, but now it’s small enough to fit my niece. Damn, I loved that sweater—it was my only Polo sweater.",negative
I filled up the gas tank when it was at half before my dad left this morning.,neutral
""" Yeah, sometimes it gets crowded, but I just want to go though.""",neutral
""" I would if I were driving. I'm going with someone else, sorry.""",neutral
"If this keeps happening, I’m going to go stay with my brother or sister.",negative
"People act like I need him... Fuck no, I have my own job. He can have that fucking truck, even though it was given to me as a gift from my mom.",negative
I had one of those conversations last night that I haven't had in a while.,neutral
"She said when I get home, don't say anything—just get my clothes for work and leave.",neutral
This childish behavior needs to stop; that’s why we keep having conflicts.,negative
"Oh wow, I see her on my timeline—I'll be glad when I can call her mine.",positive
"You are not about that life—get a reality check. Mess with me, and I bet you won’t go back.",negative
"If she doesn't want me to, I can respect that though.",neutral
“That direct message and your last tweet—I wonder how long it’s going to last. Go ahead and delete it.”,neutral
I cracked my back and now it feels like it’s broken.,negative
"But I had procrastinated until just the weekend, and so far I have done it this weekend.",neutral
