sae_text,distilbert_score,vader_score,textblob_score
"Oh my god, what the actual fuck! This bitch just showed me two absolutely disgusting videos... I should kill her! Nobody wanted to see that shit!",-0.9995868802070618,-0.9673,-0.4375
I suppose I do look especially young; everyone in this jury assembly room is looking me up and down like I’m not supposed to be here. -___-,-0.9922378659248352,0.3612,0.022222222222222213
: May I borrow a kiss? I promise I’ll give it back.,0.970758318901062,0.6249,0.0
"I’m never upset, always smiling because I still have money; broke guys are ridiculous.",0.9933239817619324,-0.6804,-0.3333333333333333
"My little cousins have the entire Let It Shine soundtrack stuck in my head, lol.",-0.997787594795227,0.2023,0.2041666666666667
"""I heard that I was feeling a certain way, but that's funny because I have no feelings.""",0.9925904273986816,0.431,0.23214285714285715
"I hate when people think they know me and what I’m capable of doing! If you’re not one of my three exes, don’t tell me what I’m going to do.",-0.9977973699569702,-0.3382,-0.275
"I felt like a young guy today, lol. My friend Duffy and I went to shovel some driveways.",0.9955986738204956,0.8176,0.45
"People think their family is wealthy because they pull out $5,000, while Wayne is counting over $100,000.",-0.993059515953064,0.3612,0.5
"""Lol, Shy Glizzy said there was a guy who tried him, but now he’s up in the sky. Rest in peace.""",0.9979052543640137,0.7311,0.15000000000000002
", because you’re supposed to agree with me—we don’t like them unless you’re not a Dirk fan anymore.",-0.9917458891868591,0.4657,0.0
Gucci and Gotti - Cookbook. #You all don’t know about this throwback.,-0.9784051775932312,0.0,0.0
"If you can't be faithful, then you should not be in a relationship. Period.",-0.9994089603424072,-0.3412,0.0
"I’m really sleepy, but oh well, I’m out and about with my cousin.",0.9932199716567993,0.3919,0.2
"#OnlyAtNLCP Has that ugly, green, pickle-looking school bus! No lie.",-0.9813835024833679,-0.6996,-0.475
"No matter what we go through, I want to be here to support you!",0.6041460037231445,0.497,0.0
"And there you have it! The 44th President of the United States, Barack Obama. #Inaug2013",0.998045802116394,0.4753,0.0
"There’s no way I can repay you, but my intention is to show you that I understand.",0.9986916184425354,-0.1531,0.0
"When you make me mad, I just sleep more and stop talking to you. #Thanks",-0.8756421208381653,-0.4173,0.025000000000000005
Aha ... I wonder what she's doing though. Is she tweeting Keithen or not?,-0.9983556866645813,0.0,0.0
"I don’t play that “best friend” stuff, what the hell: I wasn’t introduced so I don’t care.",-0.9993095397949219,0.0679,1.0
"Women say, ""I'm grown,"" but act like they're still six. #HellNo",-0.9030981659889221,0.5023,0.0
"""Be mindful of how you treat people; it will ALWAYS come back to you!""",0.9998027682304382,0.4574,0.0
"Haha, you used to be the cutest until I came along.",0.9982396364212036,0.7783,0.2
"Have anything you want too, because I can make it rain on you!",0.9988539218902588,0.1511,0.0
So glad I found my true love when I did.,0.9998195767402649,0.8832,0.45
All these girls around here are getting treated badly; I'm actually lucky I have a good one.,0.9992727637290955,0.3818,0.5166666666666666
"If you have a boyfriend, you shouldn't be bored with no one to talk to.",-0.9814939498901367,-0.0992,-0.5
"I literally hate you, and that's something I rarely say!",-0.9976431727409363,-0.6114,-0.21250000000000002
"Lol, yes, it's so funny, and she always wears those ugly boots with them. Lmao.",-0.8155149817466736,0.8516,0.23750000000000002
I'm about to head out of town; I'm all packed and waiting for the rest of these guys to meet up in North Little Rock.,0.9987418055534363,0.0,-0.1875
"""Oh, I want the conflict because you’re not really about it, sucker.""",-0.9989063739776611,-0.6872,-0.2
"My friends are right beside me, and half of them are related to me!",0.9968630075454712,0.5255,0.03968253968253968
"""Four times on your mind if you are an East Side hater!""",0.9810344576835632,-0.4753,0.0
"""They ask me what I do and who I do it for!""",0.9881070852279663,0.0,0.0
"make that deal lol. But I do too, kind of—Cuben and I need some shoes.",-0.9892625212669373,0.7579,0.7
""" Lol, I can't help the way I feel... go to bed!""",-0.9458752274513245,0.2105,1.0
"Cuban always asks about him, lol. It’s annoying. We miss you all.",0.9926456212997437,-0.128,0.0
"He’s about to shoot those monsters in my room for me, lol.",-0.9799239039421082,0.1027,0.8
"Haha, I'm sorry, it was really freezing outside, and I was only wearing that little jacket.",-0.9950597882270813,0.2516,-0.04791666666666666
I already beat you up after school. Wasn't that enough?,-0.9935504198074341,0.0,0.0
""" lol dude, you can't invite yourself if you're not dancing lol just kidding""",-0.9554621577262878,0.1088,0.8
"Alesha, go to sleep . I spelled your name wrong on purpose.",-0.9997701048851013,-0.4767,-0.5
"""I'm getting pretty damn cocky, if I do say so myself.""",-0.9761014580726624,0.0,0.024999999999999994
"Talking about a boyfriend, but you need a real man. Even when you're sitting down, you can't stand him.",-0.9910043478012085,0.0,0.022222222222222213
"""It's all going to be over in a week, so I just say forget it.""",-0.9996820688247681,-0.2263,0.0
"People whom I truly associate with know when I’m being serious, no lie.",0.9995768666267395,0.1027,-0.3333333333333333
"""Lol, little bro said he would be pulling like me if he were taller, lol!""",-0.6020480394363403,0.8122,0.5375
"I don’t really want to stay, I don’t really want to go, but I really need to know… Can we get it together!?",-0.9959626793861389,0.2228,0.21666666666666667
I’m going to Miami to go to Sandals and then come back.,0.8927509784698486,0.0,0.0
"Never let another woman cook for him unless it's the women at McDonald's, Checkers, Burger King, etc.",0.9770911335945129,0.0,0.0
"""How dare all the ugly girls come to school? Where is the other crowd?""",-0.9992632269859314,-0.5661,-0.4125
"Man, you talk a lot on BLAH BLAH, but you're not about anything though.",-0.9990313053131104,-0.2808,0.0
I'm so used to sleeping over there that my bed isn't even comfortable anymore.,-0.9982302784919739,-0.4023,0.4
"He said you’re always in that hallway where you’re not supposed to be, and there’s no escaping—when I catch you, you’re getting three days [suspension] lol.",-0.9987543821334839,0.1531,0.8
"I dislike fake people, which is why I’m about to act fake myself. I don’t like him because he’s really fake, and he better not call or text me.",-0.9987288117408752,-0.7778,-0.25
"Forget him, and this time I mean it. Forget everything, because he doesn’t want me and I don’t like to be played with, so seriously, forget him.",-0.9970865845680237,-0.1953,-0.32291666666666663
"hahaha what the heck ... No, you and Shawna need to move closer!",-0.9987640380859375,0.5983,0.25
"I'm not associating with these uninteresting people, but it's fun making them wonder.",0.9998151659965515,0.6652,0.3
I see that everyone hates me *shrugs* I guess that means I'm doing everything right :-),0.9959836006164551,-0.1531,0.39285714285714285
I didn't really want your number; your friend looks better anyway. ;),-0.9996269941329956,0.7978,0.31666666666666665
I’m not wearing anything unless the price tag has a comma on it.,-0.9808706641197205,0.0,0.0
"If that man says he doesn’t want me, only you believe him. Ha.",-0.7429856657981873,0.0772,0.0
"I'm cracking up, right... no, but you really are a clown though -______-",0.9929898977279663,0.0,0.24285714285714285
"Whoever I grow old with, I commend him, because I know I’m a spoiled brat. :-)",0.9797249436378479,0.6369,0.3
I need a man who will do what he is supposed to do instead of just what he is told to do.,-0.9965237975120544,0.0,0.0
"shaking my head, I know, right? But my number is the same—just hit me up whenever!",-0.9966362714767456,0.1007,0.3571428571428571
"Ugh, see, shaking my head. What time are you going and getting off?",-0.9961751699447632,-0.5423,0.0
"Even if I love you or not, I still will never let you treat me badly.",0.9997093081474304,-0.0408,-0.09999999999999992
""" lol girl, they're going to have me in ISS tomorrow for skipping. -_____-""",-0.9854362607002258,0.4215,0.8
"My teacher just gave up on me having my phone out, cracking up.",-0.9965943694114685,0.0,0.0
Trust is a test; you either fail it or ace it. *shrugs*,-0.8566720485687256,-0.0516,-0.5
""" No, because I feel like you’re trying to come at me like it was my fault, shaking my head, and you already know I don’t even act like that, brother.""",-0.9994944334030151,0.4767,0.0
"I need to go back to sleep, but I'm too energized!",-0.8957934975624084,0.6948,0.0
""" Oh well, what are you all trying to do? I'm getting dressed now, or are you all about to do it and everything? Cracking up.""",0.9922742247581482,0.3527,0.0
"I'm not sure if I want to pull up tweets from Justis, Gerald, Mooka, Ju Ju, Darren, Jamarr, Wezzy, Tracy, Shawn, or Michayla! Hmmmmmm?",-0.9978210926055908,-0.2392,-0.3125
I hate when someone comes blowing a really loud horn early in the morning.,-0.997252881526947,-0.5719,-0.20000000000000004
"That's why my grandmother just came back, but *shrugs* Justice is being difficult.",-0.9896288514137268,0.3291,-0.25
"Wow, I really needed to go to school today... there wasn't a test, but I still needed to go. Ugh.",-0.9701512455940247,-0.3182,0.15000000000000002
"My ex's notifications are coming to my phone, shaking my head. I need to change that—not later, but right now!",-0.995098888874054,-0.1635,0.17857142857142855
""" I'm cracking up. No, if it's that noticeable, I can't even do it. Shaking my head.""",-0.9938912391662598,-0.1779,0.0
"I'm cracking up when people talk and don't know what they're talking about—it amazes me, shaking my head.",0.9383537173271179,0.3612,0.0
""" no, I'm just playing. Big Stain, haha (in me and Will's voice) THOT!""",-0.9940230250358582,0.6239,0.125
"the game, of course ... Then I was at home with NO VERDICT, shaking my head, really mad, laughing.",0.9055229425430298,-0.3414,-0.5125
I respect when you give credit when credit is due. #RealTalk,0.9978042244911194,0.8074,-0.125
"""If one of my friends and I had kept our relationship a secret, we would definitely still be fine... but... </3""",0.9813887476921082,0.5106,0.005555555555555554
"""   I'm cracking up, girl, please—yes, I do! *doing my dance*""",0.9996978044509888,0.0,0.0
""" I'm dancing around like a fool in my room, cracking up. What about you?""",-0.6547345519065857,-0.1027,0.0
"Okay, okay, since you’re begging! LOL! *Runs and jumps on you*",0.9937461614608765,0.7856,0.7083333333333334
"He knows that even when I'm messing with him, I don't really need him. ;-)",-0.9982978701591492,0.3102,0.225
"BBF, I think Justis needs a hug from us :) !!!!",0.99481201171875,0.8057,1.0
"I learned to just not care *shrugs* You only live once... nobody has time for that, haha.",-0.9932589530944824,0.0956,0.11212121212121212
"stop with the tweets, girl! You’re acting like an angry bird—just be cute and calm down!",-0.7258466482162476,0.4374,0.021111111111111115
"OK 1 2 3 4, let it rain and clear it out *doing the chicken noodle soup* Hey!",0.9952038526535034,0.7027,-0.05000000000000001
*shrugs* So what? You’re going to dislike a lot of people. Forget the nonsense and make money. #MOTTO,-0.9962648749351501,-0.7351,0.0
"When you miss someone, you miss someone. That's just how it is.",0.9218862652778625,-0.296,0.0
"I don't want to be your friend, I want to be your love.",-0.9836556911468506,0.8165,0.5
All the attention he’s been giving me—I’m loving it! #ImLovingIt,0.9994428753852844,0.7644,0.75
"""Don't tell your women not to believe my Twitter, because Shonna doesn't pretend or lie about any man. If I say he's with me, then he's with me. #Fuk""",-0.9887515902519226,0.0762,0.0
"He wanted me to go with him, but I’m like, no, even though it would show her where he is. But I’m not that petty! #NotMyPlace",0.9758768081665039,0.663,0.0
"She is really funny! Little mama, go to school and get your education, you dumb hoe.",0.9968333840370178,-0.1025,-0.08333333333333333
"My baby just left me, but he'll be right back...!!!",0.9871410131454468,0.0,0.09523809523809523
"Man, we connected last night—well, this morning—because we didn’t go to sleep until around 7.",-0.8878983855247498,0.0,0.0
"#OnMySon, Everything I tweet is never a lie, especially when I'm talking about him...!!!",0.9985318183898926,0.0,0.0
"Going out of my way, doing the most over what, when I already knew how it was going to end...! #OpenMyEyes The truth, right! #ForWhatThough",-0.9304659962654114,0.4374,0.49107142857142855
"The Truth, just woke up like, who did it and what for...!!!",-0.8066776394844055,0.6884,0.0
I need to stop letting things get to me and really think about it. #HOESLIE Because they see you and your man doing well.,0.9979910850524902,-0.0258,0.2
My little sister and brother make me want to completely lose my temper with them.,-0.999671459197998,-0.6962,-0.04375
Amontae and Heaven are over here having a screaming contest. #WhyMe,-0.9532650113105774,0.1779,0.0
"Lol, my mom just scolded my little brother. He tried to walk out without his stuff on! #Goofy",-0.997092604637146,0.4753,0.35520833333333335
"People have been trying to talk to me all day, damn!",-0.9881172776222229,-0.4574,0.0
"He made me so mad I cursed at him, then gave him the silent treatment because I’m just speechless.",-0.9821187257766724,-0.6269,-0.3125
"Bro, I told him he can't get mad, because he isn't faithful to me.",0.9893418550491333,0.0572,-0.625
"Thanks, Sis! You already know I have to be like my big sisters.",0.999752938747406,0.69,0.125
"If he wants to leave, he will be gone—no lie.",0.9897185564041138,-0.0516,0.2
"He loves the way I ride it, and he knows it's over when I'm riding it from the back.",0.9995028972625732,0.5719,0.0
"He says I’m the first girl he does everything differently with! He says, “I try to treat you better and differently from all my exes because you’re something special.”",0.9986423850059509,0.7088,0.22142857142857145
"""We've just been doing so good, no drama! We've just been thinking about all this money we're bringing in.""",-0.9790682792663574,0.3726,0.875
"He will never catch me on a bad day because I’m always looking good, even on a bad day!",0.9996877908706665,-0.6588,-0.2916666666666666
"I might go to this kickback today with Domo, but I’m not sure yet.",-0.9986967444419861,-0.3491,-0.25
You wouldn’t know if someone was watching you if you weren’t doing the same thing! #Duhhhhh Lol,-0.9851548075675964,0.4753,0.4
It took us four months to get into a real relationship...!!!,-0.994198203086853,0.0,0.390625
"Now that he’s my boyfriend, girls are about to see how I act over what’s mine! Because at first we were just messing around, but now it’s real.",0.9990565180778503,0.0,0.225
"My sister said Shonna, he really loves you, I can tell... It's just that he has trust issues.",0.9980311989784241,0.807,0.2
"And by the way, none of those tweets are about #Keya, if anybody wants to know.",-0.999194324016571,0.0,0.2
"#Keya I hope you aren’t talking about me, is it you …????",-0.995055079460144,0.594,0.0
"""Pretty, Hot, and Thick.""",0.9996484518051147,0.4939,0.06666666666666665
It's difficult trying to get someone else to take a nap. #TippyTweet,-0.9988211989402771,-0.3612,-0.5
Who do you think you’re talking to? Take your ass to bed. *Big Sean voice*,0.9750898480415344,-0.5423,0.0
"I'm lame *cough cough* Looks like someone woke up on the wrong side of the bed *haha*. Also, how do you know it was a woman?",-0.9995867609977722,-0.1027,-0.26666666666666666
"You are so #Ugh to me right now, it's just like... O... M... G... *Kanye voice*",-0.9635321497917175,-0.2769,0.2857142857142857
Shout out to Travie for being a great rapper and always being stylish.,0.9997574687004089,0.6249,0.65
"""I hate when I wake up in the middle of the night feeling like there’s nothing in my stomach, and I don’t do anything about it...""",-0.9991814494132996,-0.1779,-0.4
"Sleepy doctor in the morning, work in the afternoon, hair to do—huh, busy day tomorrow.",-0.7890947461128235,0.0,0.1
""" That's the thing: I'm always on the phone with you. I don't talk to other people, and when I do, you know about it.""",0.996516227722168,0.0,-0.125
I’m not going to call  again and get the voicemail.,-0.9956877827644348,0.0,0.0
"I have school in the morning and work afterwards, so you know what that means—I’m about to call it a night.",-0.6626834869384766,0.0,0.0
""" Yeah, I know and I hope I'm home by then.""",0.9994609951972961,0.6249,0.0
It's time for me to just go out and focus on myself and try to have a great time.,0.9073220491409302,0.6249,0.8
Improve your promotion; contact us at promo.com or promo.com.,0.580156683921814,0.4404,0.0
"Mixtape in the works with my friend . You know how we do—work, work, work.",0.9977993369102478,0.4939,0.0
STREETS ON SMASH 8 | Coming soon to a street near you |  &  | We are the streets | S.O.S #7 out now!,-0.5514088273048401,0.0,0.125
"Get your single on the radio, get BDS and Mediabase spins, get a mixshow e-blast. Contact us at promo.com or promo.com.",-0.9970657229423523,0.0,-0.07142857142857142
Do you need to increase your visibility or need promotion for your mixtape or single? Contact us at promo.com or promo.com.,-0.9981634020805359,0.3182,-0.07142857142857142
Cameron is my new best friend. He was blowing me kisses at school.,0.9994219541549683,0.8934,0.5681818181818181
"""If he breaks this promise, we're breaking up and we're not even together.""",-0.9990804195404053,0.3869,0.0
"Patiently waiting for God's blessing. I know I made mistakes... but honestly, that's exactly why I need it.",0.9759998917579651,0.6542,0.425
"Let me remind you, Shawty Lo has 10 kids with 9 different mothers and was trying to get a reality show. He’s talking about how it’s about how hard you work.",0.8000044226646423,-0.1027,-0.14583333333333334
"It was from a seizure, not a DUI. He was coming back from celebrating New Year's with his family in Alabama. It's tragic. Let's help this family by giving support.",-0.9981198906898499,0.8176,-0.20454545454545456
Please help me if you can. Read my post on my timeline directed at 50 Cent. Thank you.,0.9993701577186584,0.7579,0.0
He was from Alabama but moved his wife and 9 kids. Let’s help this family who lost the man of their house. Let his music live on!,-0.5179115533828735,0.2244,0.17045454545454544
"“ Cedar Grove was invited, but they turned them down. LMAO.”",-0.9912331700325012,0.0,0.2222222222222222
"Doing that video would have earned Kenya’s mediocre production company $100,000 for a fitness video, and you wanted 50% on the back end? No ma’am. #rhoa",-0.998814582824707,-0.0258,-0.25
"Everyone is falling asleep on me—first Twin, then Dre, and now Twitter is going to get boring.",-0.9995361566543579,-0.4404,-1.0
""" LOL, but I'm not by a bridge—I'm at home.""",0.9849441647529602,0.3108,0.8
I really hope this conversation doesn’t die out because I really want to keep talking to him.,0.9945859909057617,-0.0294,0.2
"My partner and I are going to run this city, riding on those rims, and we’ll look past you fake guys and women… #GRINDMODE",0.9885172843933105,-0.4767,-0.375
That little dance your thumbs do when you don’t know how to respond to a text.,-0.8285881876945496,0.0,-0.1875
"Women are still upset that Rihanna got back together with Chris Brown, as if you all don’t keep taking back the same unreliable guy every two weeks!",-0.9944424033164978,-0.4389,0.0
"""Twitter is my friend, YouTube is my voice, and Google is my brain.""",0.9906865954399109,0.4939,0.0
"""Oh yeah, shout out to my baby mama with her dumb self, and to your twin sister too.""",-0.5301946401596069,-0.2732,-0.375
"I swear I saw my girl, I swear she was with me.",0.6954212784767151,-0.1027,0.0
"6th grade conversations: Hey, hey, what's up? Not much, what about you? Same. Cool. So, who do you like? You. Oh, okay. Do you like me? Yeah. Let's date. Okay. I love you. I love you too.",0.9984762072563171,0.9668,0.32142857142857145
"I bet you all didn’t see that crossover and shot that JR Smith put on Paul George last game—he even made him fall, too.",-0.9886016249656677,0.0,0.0
"And we’re going to beat the Suns tomorrow too, and we’re at home. #BullsNation Derrick Rose, get well soon.",0.9995916485786438,0.2732,0.6
"108-101, we're winning 3-0. The Knicks haven't beaten us yet and Rose isn't here. #BullsNation",-0.6708266139030457,0.6939,0.55
Me being rude: Shut the fuck up. Me being polite: Please shut the fuck up.,-0.9967669248580933,-0.8271,-0.3666666666666667
"If you love someone, let them go. If they come back, it means no one else wanted them.",-0.9964113831520081,0.4588,0.25
Nothing makes me feel more foolish than when I am in bed texting and I drop the phone on my face.,-0.9316039085388184,-0.5413,0.5
A promiscuous woman is fun in everyone’s bed. A good girlfriend is only promiscuous in yours.,0.9946499466896057,0.6808,0.3333333333333333
"Domino’s Pizza: Now made with real cheese!  
Me: What were you using before?",-0.9916011691093445,0.0,0.25
"When I open a loaf of bread, I skip the first slice because it looks unappealing.",-0.9997206330299377,0.0,-0.05000000000000001
"""Twitter is a great excuse to talk to yourself without looking stupid.""",0.9975773692131042,0.8007,-0.016666666666666646
"14,000 people are having sex right now. 25,000 are kissing. 50,000 are hugging. And you... Well, you’re reading this.",0.9989110231399536,0.8225,0.2857142857142857
"This boring class, and then I have another one at 2...shaking my head.",-0.999713122844696,-0.3182,-1.0
"I just bought all this stuff, and I don't want to eat any of it anymore.",-0.9969756603240967,-0.0572,0.0
""", did you get your phone back or are you on the iPad?""",-0.9992285966873169,0.0,0.0
"she said she doesn’t feel like doing my braids -_- , that’s some nonsense.",-0.850479781627655,-0.0516,0.0
""" for real, we argued with Cherelle before, LOL. I remember a little bit. It was about her outfit in a picture. I knew her Facebook looked familiar.""",-0.9729708433151245,0.2577,0.296875
"I am writing my New Year’s resolution down everywhere, just so I won’t forget it.",0.9525970816612244,-0.2878,-0.009595959595959616
And He’s going to give me the strength to remove some people from my life.,0.9991328120231628,0.4939,0.0
"""Don't hold back your love. Don't hold back...""",0.996645987033844,0.6369,0.16666666666666666
"If I don't go with my mom, I'm probably going to hang out with my friends.",0.9965225458145142,0.4767,0.0
"For once, I want to stick with my decisions. And I am.",0.7646561861038208,0.0772,0.0
"""I don't want anyone from my past to show up in my future. Apparently, I left for a reason.""",-0.9990725517272949,-0.0572,-0.08333333333333333
Wait. Hold on. Please let me roll up... :-) :-) :-) :-) :-),-0.9872815012931824,0.8957,0.5
I told my mom that she and I are going on a double date for Valentine’s Day. Lol,0.9868778586387634,0.4215,0.4
"She’s gone. Make love, love, love all the way… 8/18/11 to forever. Love her so much…",0.997661828994751,0.9571,0.5
"What's up, man? You don't know if I don't love you anymore. You don't tell me what you want to?",-0.9885254502296448,-0.5312,0.5
"She’s so attractive, I’d lick her crusty drool in the morning.",0.9993988275527954,0.4927,0.8
"""Do not look back and regret. Do not look ahead and worry. Look above and have faith.""",0.999526858329773,-0.4404,0.0
"""All at once I had everything, but it doesn’t mean anything since you’re gone.""",-0.9981569647789001,0.0,-0.3125
"LMAO, he said, “Man, it means ass!”",-0.9886349439620972,0.7118,0.75
I don't think I look that old. :(,-0.9926457405090332,-0.4404,-0.325
Nope. I'm doing my history now. I'm on my third paragraph.,-0.9890163540840149,0.0,0.0
what do we have to do for you to actually fire D'Antoni?,-0.9984151124954224,-0.34,0.0
"just relaxing, I just got in not too long ago. What about you?",0.998783528804779,0.4939,-0.05
Sometimes you have to sit back and laugh as people make fools out of themselves.,-0.8602144122123718,0.1027,0.15
"Honestly, I was supposed to go to Puerto Rico with you since 2008.",0.9499807953834534,0.4588,0.6
"I don’t usually say this… actually, yes I do—I’m just kidding.",-0.971512496471405,0.4767,-0.125
My future is looking up... I'm not going to mess it up like last time.,0.9946828484535217,0.5588,-0.05833333333333333
"Love? People can't even say it correctly these days, so how can they feel it?",0.932684063911438,0.6767,0.5
I'm about to be extremely high smoking this by myself. Free Leem.,-0.9980118274688721,0.5106,0.28
"But when I was at Julian my senior year, people were going crazy over a nipple. I mean, really going crazy.",-0.9677441716194153,-0.7662,-0.328125
""" That's true. Well, whenever you all are ready, even though I'm considered an opponent... I still have that rice.""",0.9993970394134521,0.7506,0.275
I need to go up to Julian and see Miss Scott’s sexy self. ;),0.9982596039772034,0.5719,0.375
"She wants to play a game? Alright, I’m just going to sleep with her friend tonight. #tonight",-0.9942177534103394,0.765,-0.1
She’s arriving as I tweet; she’s coming to get her seat.,0.9889920949935913,0.0,0.0
I just woke up... I guess I really can't sleep without her :(,0.7191177010536194,0.3412,-0.275
"the meaning is therapeutic: have patience, don’t let whatever is going on escalate for no reason. Move on and live your life, bro. <3",0.9957362413406372,0.1779,0.5681818181818181
Spending some time with DJ before I head out for the night.,-0.642890214920044,0.0,0.0
"I’m focused on making money, getting a car, and my studies. Forget about everything else, for real.",-0.9953365921974182,0.1779,0.2
hanging out with these guys at the trap.,-0.9752863049507141,-0.3182,0.0
My 49ers are going to win this Super Bowl; they've never lost a Super Bowl. #MediaDay,0.999474823474884,0.8042,0.4888888888888889
Felidia has not been on Twitter in a while; she must have gotten in trouble again.,-0.9974881410598755,-0.4019,-0.2
"When it’s upgraded, don’t get upset. I’m going to keep moving forward and say you didn’t notice me.",0.6504199504852295,-0.3818,0.0
My salary is the same amount as yours and your partner's combined. #NoBullshit,-0.985443115234375,0.0,0.0
"You may be gone, but you will never be forgotten. Rest in peace, Leek and Jigga. #42NDst",0.9981731176376343,0.775,0.0
Why are you all angry with me? You don't even know what I've been through.,-0.9995261430740356,-0.5106,-0.5
"I’m going to put it down, you’re going to fall in love, okay Brandy!",0.9982391595840454,0.75,0.32314814814814813
"""Ew, I know you love it when this beat is on.""",0.9996194839477539,0.6369,0.5
If I had one wish... it would be to have more wishes.,-0.997147262096405,0.5563,0.5
"""I know all girls talk to at least one other guy, so why try to stop yourself from being played when you’re just going to counter-play him? It’s a pointless relationship.""",-0.9997692704200745,0.0516,-0.225
"""I think I like to have sex too, that's my problem!""",-0.97966068983078,-0.126,0.0
I can't stop talking to attractive women; that's my problem.,-0.987641453742981,0.2705,0.8
I am still a legend in the streets because of the way I do things!,0.999703586101532,0.0,0.0
"When you see this, know that I haven’t forgotten you, you lame person.",-0.9973522424697876,-0.5719,-0.5
"My penis is always in your mouth, but you don’t perform oral sex?",-0.5472805500030518,0.0,0.0
I love it when your hair is still wet because you just took a shower.,0.9993265867233276,0.6369,0.2
"If I see someone from school and they’re an addict, I won’t be able to handle it.",-0.9996469020843506,0.0,0.5
This crazy world is all I know... The cars and clothes are just for show!,0.8856897950172424,-0.4003,-0.75
It’s always the women that everyone wants... Their sex is terrible!,-0.9995716214179993,-0.5255,-0.4
"But he does have some talent, , so I’m going to listen to this mixtape—Wale is really doing great!",0.9997959733009338,0.9013,0.6
"""They’re going to say, ‘Yonn, you’ve changed...’ I’ll be like, ‘I just don’t listen to stupidity.’""",0.9235241413116455,0.3612,-0.6
Some people are genuine. Some people are good. Some people are fake. And some people are really good at being fake.,0.9974990487098694,-0.0276,0.16
The fact that I can't talk to women in general is the problem.,-0.9988011121749878,-0.4019,0.05000000000000002
Every girl has had sex with or performed oral sex on at least one man by now.,-0.6488290429115295,0.0,-0.3
"""They dislike seeing us succeed, so when we show off, we do it intentionally.""",-0.9993634819984436,0.1531,0.0
Who can ever say Kyohn wasn't genuine? I'm the same toward everyone.,-0.990494966506958,0.0,0.2
did you get my message? You saw what I said. I'm not talking with you anymore!,-0.999362051486969,0.0,0.0
"I sent the number in your inbox, just like that long message is in there. Read it... And that's all I have to say.",-0.9877122044563293,0.4215,-0.05
Forget what you say... I pay attention to what you do! Actions speak to me!,-0.9741734862327576,-0.4374,0.0
We have more funerals for young Black people than for elderly people. Shaking my head.,-0.9993333220481873,-0.5563,0.14444444444444446
"I'm sorry, I didn't get that, but I was supposed to get back to you last night, so that's my fault.",-0.9983001351356506,-0.6243,-0.16666666666666666
I have people who live there. I lived there for a long time.,0.9891179203987122,0.0,0.043181818181818175
""" If I were your man, you wouldn't be posting that on Twitter.""",-0.9961010217666626,0.0,0.0
May I insert an ecstasy pill in your anus and ejaculate all over you like a real soldier does?,-0.9840865731239319,0.7506,0.2
Relaxing with my good friend Freshy. #bestfriends 20 years strong.,0.9997343420982361,0.9118,0.5666666666666667
"At this point, I do not even care. I am just going with the flow. Whatever happens, happens.",-0.9995586276054382,-0.3875,0.0
"""They say you aren’t making any noise, WELL THAT’S MY SONG!""",-0.9984477758407593,0.481,0.0
"These women want to have sex with me because they see that we’re impressive. If you think I’m conceited, you should meet my girlfriend!",0.9992839694023132,0.5983,1.0
"Oh wow, I’m supposed to care if you talk about me and talk to other people, but little do you know the one you’re telling all your business to is the main one telling everything you say.",-0.867054283618927,0.5423,-0.011458333333333334
""".lol there’s nothing wrong with it! But you just brought that up out of nowhere!""",-0.9816449880599976,0.5042,-0.78125
"My boss said he received an email saying that the nurses reported all my work is done, but they never see me—that's a #DAHHH moment.",-0.9991297125816345,0.0,0.0
I just got off the phone with my brother C-Low... Free C-Low.,-0.9985166192054749,0.5106,0.4
"I haven't talked to JR in a while, but that's still my little brother.",0.9980922341346741,0.0,-0.1875
""" I didn’t know they still do things up there.""",-0.997850775718689,0.0,0.0
""" nothing, I was going to study with you just for fun.""",0.7614839673042297,0.5106,0.3
"""I know it isn't going to be the same when they get out!""",-0.9783576726913452,0.0,0.0
"""It’s not like I do anything at Job Corps, but it’s the principle.""",0.9986473917961121,-0.1419,0.0
I’m going to get “M-O-E” tattooed on my back or stomach along with stacks of money.,-0.9957956075668335,0.0,0.0
I’m going to Metro when my mom gets up; I hope she gets me a new phone.,0.9242569804191589,0.4404,0.13636363636363635
"""I really hope the doctor says something different, because I'm not ready for this.""",-0.9985076785087585,0.2693,0.03333333333333333
They just scheduled an appointment for me to come back next month on the 13th.,-0.9900678396224976,0.0,0.0
"""2012 is almost over and it’s time for me to leave my past in 2012, so I wonder what’s next in 2013...""",-0.9476783275604248,-0.0516,-0.125
"My little cousin just asked me why I’m not in jail. Laughing, damn, little guy, you don’t want me to be free?",-0.9830427169799805,-0.1847,-0.01874999999999999
I miss my phi phi. I might have to go see her tomorrow when she goes home.,-0.9948955178260803,-0.1531,0.0
"Lmao, oh my friends, lol. This weekend is going to be much needed.",0.9952710270881653,0.8689,0.5333333333333333
"Lmao  acting fake but leaves us to go talk on the phone, shaking my head.",-0.9991363883018494,-0.1655,0.033333333333333326
"When I hear ""Love Sosa,"" you can't tell me I'm not hood, haha.",0.997740626335144,0.4059,0.35
Going to the liquor store and then it's party time with family! It feels like I'm back in college.,-0.9776046872138977,0.6696,0.0
"lol, I’ve seen him a few times. But Beyoncé is still on my must-see list.",0.9995905756950378,0.2263,0.30000000000000004
